date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-10-20 0:00:00,0.0,0.01,0.0,0.6,0.0,0.61,9.0
2020-10-20 1:00:00,0.0,0.01,0.0,0.53,0.0,0.54,9.0
2020-10-20 2:00:00,0.0,0.01,0.0,0.41,0.0,0.42,9.0
2020-10-20 3:00:00,0.0,0.01,0.0,0.32,0.0,0.32,8.0
2020-10-20 4:00:00,0.0,0.01,0.0,0.34,0.0,0.35,8.0
2020-10-20 5:00:00,0.0,1.45,0.0,0.37,0.0,1.82,8.0
2020-10-20 6:00:00,0.0,3.3,0.0,0.37,0.0,3.67,22.0
2020-10-20 7:00:00,0.0,3.3,0.0,0.66,0.0,3.96,54.0
2020-10-20 8:00:00,0.38,0.12,0.0,0.43,0.0,0.17,85.0
2020-10-20 9:00:00,0.61,0.0,0.0,0.65,0.0,0.05,82.0
2020-10-20 10:00:00,0.6,0.0,0.0,0.61,0.0,0.01,74.0
2020-10-20 11:00:00,0.43,0.0,0.0,0.46,0.0,0.03,67.0
2020-10-20 12:00:00,0.35,0.0,0.0,0.37,0.0,0.02,61.0
2020-10-20 13:00:00,0.47,0.0,0.0,0.5,0.0,0.03,57.0
2020-10-20 14:00:00,0.58,0.0,0.0,0.61,0.0,0.03,51.0
2020-10-20 15:00:00,0.48,0.0,0.0,0.5,0.0,0.02,43.0
2020-10-20 16:00:00,1.45,0.0,0.0,1.46,0.0,0.04,37.0
2020-10-20 17:00:00,0.77,0.0,0.0,2.54,0.0,1.77,19.0
2020-10-20 18:00:00,0.0,0.01,0.0,0.81,0.0,0.82,10.0
2020-10-20 19:00:00,0.0,0.01,0.0,0.98,0.0,0.99,10.0
2020-10-20 20:00:00,0.0,0.01,0.0,0.82,0.0,0.83,10.0
2020-10-20 21:00:00,0.0,0.01,0.0,0.77,0.0,0.78,10.0
2020-10-20 22:00:00,0.0,0.01,0.0,0.82,0.0,0.83,10.0
2020-10-20 23:00:00,0.0,0.01,0.0,0.7,0.0,0.7,10.0
