date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-09-21 0:00:00,0.0,0.01,0.0,0.47,0.0,0.48,10.0
2020-09-21 1:00:00,0.0,0.01,0.0,0.39,0.0,0.4,10.0
2020-09-21 2:00:00,0.0,0.01,0.0,0.29,0.0,0.3,10.0
2020-09-21 3:00:00,0.0,0.01,0.0,0.47,0.0,0.48,10.0
2020-09-21 4:00:00,0.0,0.01,0.0,0.44,0.0,0.45,9.0
2020-09-21 5:00:00,0.0,1.56,0.0,0.34,0.0,1.9,9.0
2020-09-21 6:00:00,0.0,3.3,0.0,0.36,0.0,3.66,24.0
2020-09-21 7:00:00,0.0,3.3,0.0,0.37,0.0,3.67,56.0
2020-09-21 8:00:00,0.79,0.06,0.0,0.86,0.0,0.13,87.0
2020-09-21 9:00:00,0.41,0.0,0.0,0.42,0.0,0.02,78.0
2020-09-21 10:00:00,0.85,0.0,0.0,0.92,0.0,0.07,74.0
2020-09-21 11:00:00,1.63,0.0,0.0,2.03,0.0,0.4,63.0
2020-09-21 12:00:00,1.14,0.0,0.0,1.16,0.0,0.03,43.0
2020-09-21 13:00:00,0.47,0.0,0.0,0.48,0.0,0.02,29.0
2020-09-21 14:00:00,0.47,0.0,0.0,0.5,0.0,0.03,24.0
2020-09-21 15:00:00,0.59,0.0,0.0,0.67,0.0,0.08,17.0
2020-09-21 16:00:00,0.0,0.01,0.0,1.56,0.0,1.56,10.0
2020-09-21 17:00:00,0.0,0.01,0.0,1.27,0.0,1.28,10.0
2020-09-21 18:00:00,0.0,0.01,0.0,0.98,0.0,0.99,10.0
2020-09-21 19:00:00,0.0,0.01,0.0,1.19,0.0,1.2,10.0
2020-09-21 20:00:00,0.0,0.01,0.0,0.69,0.0,0.7,10.0
2020-09-21 21:00:00,0.0,0.01,0.0,0.97,0.0,0.98,10.0
2020-09-21 22:00:00,0.0,0.01,0.0,0.88,0.0,0.89,10.0
2020-09-21 23:00:00,0.0,0.01,0.0,0.53,0.0,0.54,10.0
