date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-18 0:00:00,0.0,0.01,0.0,0.42,0.0,0.43,0.0
2020-01-18 1:00:00,0.0,2.77,0.0,0.39,0.0,3.16,0.0
2020-01-18 2:00:00,0.0,2.93,0.0,0.28,0.0,3.21,27.0
2020-01-18 3:00:00,0.0,3.0,0.0,0.38,0.0,3.38,55.0
2020-01-18 4:00:00,0.0,0.14,0.0,0.27,0.0,0.41,84.0
2020-01-18 5:00:00,0.0,0.01,0.0,0.24,0.0,0.25,86.0
2020-01-18 6:00:00,0.0,0.01,0.0,0.55,0.0,0.55,86.0
2020-01-18 7:00:00,0.0,0.01,0.0,0.95,0.0,0.96,86.0
2020-01-18 8:00:00,1.17,0.0,0.0,1.34,0.0,0.17,86.0
2020-01-18 9:00:00,0.94,0.0,0.0,0.98,0.0,0.05,71.0
2020-01-18 10:00:00,0.43,0.0,0.0,0.46,0.0,0.03,60.0
2020-01-18 11:00:00,0.81,0.0,0.0,0.86,0.0,0.05,55.0
2020-01-18 12:00:00,0.61,0.0,0.0,0.66,0.0,0.05,44.0
2020-01-18 13:00:00,0.44,0.0,0.0,0.47,0.0,0.03,37.0
2020-01-18 14:00:00,0.39,0.0,0.0,0.42,0.0,0.03,31.0
2020-01-18 15:00:00,0.57,0.0,0.0,0.6,0.0,0.03,27.0
2020-01-18 16:00:00,0.39,0.0,0.0,0.42,0.0,0.03,19.0
2020-01-18 17:00:00,0.39,0.0,0.0,0.41,0.0,0.03,14.0
2020-01-18 18:00:00,0.66,0.0,0.0,0.87,0.0,0.21,9.0
2020-01-18 19:00:00,0.0,0.01,0.0,0.84,0.0,0.85,0.0
2020-01-18 20:00:00,0.0,0.01,0.0,0.67,0.0,0.68,0.0
2020-01-18 21:00:00,0.0,0.01,0.0,0.54,0.0,0.55,0.0
2020-01-18 22:00:00,0.0,0.01,0.0,0.6,0.0,0.61,0.0
2020-01-18 23:00:00,0.0,0.01,0.0,0.71,0.0,0.72,0.0
