date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-27 0:00:00,0.0,0.01,0.0,0.33,0.0,0.34,10.0
2020-12-27 1:00:00,0.0,0.01,0.0,0.2,0.0,0.21,10.0
2020-12-27 2:00:00,0.0,0.01,0.0,0.24,0.0,0.25,10.0
2020-12-27 3:00:00,0.0,0.01,0.0,0.24,0.0,0.24,9.0
2020-12-27 4:00:00,0.0,0.01,0.0,0.22,0.0,0.23,9.0
2020-12-27 5:00:00,0.0,0.01,0.0,0.35,0.0,0.35,9.0
2020-12-27 6:00:00,0.0,0.01,0.0,0.31,0.0,0.32,9.0
2020-12-27 7:00:00,0.0,0.01,0.0,0.3,0.0,0.31,9.0
2020-12-27 8:00:00,0.0,0.01,0.0,0.63,0.0,0.63,9.0
2020-12-27 9:00:00,0.0,0.01,0.0,0.39,0.0,0.39,9.0
2020-12-27 10:00:00,0.0,0.01,0.0,0.71,0.0,0.72,8.0
2020-12-27 11:00:00,0.0,0.01,0.0,0.34,0.0,0.34,8.0
2020-12-27 12:00:00,0.0,0.01,0.0,1.41,0.0,1.42,8.0
2020-12-27 13:00:00,0.0,0.01,0.0,1.38,0.0,1.39,8.0
2020-12-27 14:00:00,0.0,0.01,0.0,0.58,0.0,0.58,8.0
2020-12-27 15:00:00,0.0,0.01,0.0,0.43,0.0,0.43,8.0
2020-12-27 16:00:00,0.0,0.28,0.0,0.41,0.0,0.69,8.0
2020-12-27 17:00:00,0.0,0.07,0.0,0.57,0.0,0.65,9.0
2020-12-27 18:00:00,0.0,0.01,0.0,0.7,0.0,0.71,10.0
2020-12-27 19:00:00,0.0,0.01,0.0,1.66,0.0,1.67,10.0
2020-12-27 20:00:00,0.0,0.01,0.0,0.64,0.0,0.65,10.0
2020-12-27 21:00:00,0.0,0.01,0.0,0.6,0.0,0.6,10.0
2020-12-27 22:00:00,0.0,0.01,0.0,0.53,0.0,0.54,10.0
2020-12-27 23:00:00,0.0,0.01,0.0,0.4,0.0,0.41,10.0
