date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-07-26 0:0:00,0.0,0.18,0.0,5.0,0.0,5.18,0.0
2020-07-26 0:15:00,0.0,2.5700000000000003,0.0,74.47,0.0,77.03999999999999,0.0
2020-07-26 0:30:00,0.0,2.5099999999999993,0.0,74.42999999999999,0.0,76.94,0.0
2020-07-26 0:45:00,0.0,2.4899999999999993,0.0,73.65,0.0,76.14,0.0
2020-07-26 1:0:00,0.0,2.4299999999999997,0.0,74.60000000000001,0.0,77.03000000000002,0.0
2020-07-26 1:15:00,0.0,2.4499999999999993,0.0,161.10999999999996,0.0,163.56,0.0
2020-07-26 1:30:00,0.0,189.07000000000005,0.15,75.02999999999999,0.0,263.95,0.0
2020-07-26 1:45:00,0.0,134.73,0.07,74.4,0.0,209.06,0.0
2020-07-26 2:0:00,0.0,3.3900000000000006,0.0,87.36,0.0,90.75000000000001,0.0
2020-07-26 2:15:00,0.0,3.3900000000000006,0.0,62.30000000000002,0.0,65.69,0.0
2020-07-26 2:30:00,0.0,3.3800000000000012,0.0,60.209999999999994,0.0,63.59,0.0
2020-07-26 2:45:00,0.0,3.360000000000001,0.0,57.87,0.0,61.23,0.0
2020-07-26 3:0:00,0.0,3.320000000000001,0.0,57.32999999999999,0.0,60.65,0.0
2020-07-26 3:15:00,0.0,3.3600000000000003,0.0,57.249999999999986,0.0,60.61,0.0
2020-07-26 3:30:00,0.0,3.3600000000000003,0.0,57.10999999999999,0.0,60.47,0.0
2020-07-26 3:45:00,0.0,3.31,0.0,57.279999999999994,0.0,60.58999999999999,0.0
2020-07-26 4:0:00,0.0,3.2400000000000007,0.0,57.51,0.0,60.749999999999986,0.0
2020-07-26 4:15:00,0.0,3.2200000000000006,0.0,57.29,0.0,60.50999999999999,0.0
2020-07-26 4:30:00,0.0,3.5150000000000015,0.0,62.565000000000005,0.0,66.08,0.0
2020-07-26 4:45:00,0.0,3.180000000000001,0.0,57.42999999999999,0.0,60.60999999999999,0.0
2020-07-26 5:0:00,0.0,3.160000000000001,0.0,57.43,0.0,60.58999999999999,0.0
2020-07-26 5:15:00,0.0,3.1000000000000005,0.0,56.989999999999995,0.0,60.09,0.0
2020-07-26 5:30:00,0.0,3.080000000000001,0.0,56.870000000000005,0.0,59.949999999999996,0.0
2020-07-26 5:45:00,0.0,3.020000000000001,0.0,56.82,0.0,59.83999999999999,0.0
2020-07-26 6:0:00,0.0,2.8800000000000003,0.0,60.190000000000005,0.0,63.06999999999999,0.0
2020-07-26 6:15:00,0.0,2.9400000000000004,0.0,254.18,0.0,257.12,0.0
2020-07-26 6:30:00,0.0,2.8600000000000003,0.0,291.21,0.0,294.07,0.0
2020-07-26 6:45:00,0.03,2.37,0.0,219.36999999999998,0.0,221.71,0.0
2020-07-26 7:0:00,0.30000000000000004,88.1,0.23,91.23,0.0,178.8,0.0
