date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-10-20 0:00:00,0.0,0.01,0.0,0.38,0.0,0.39,10.0
2020-10-20 1:00:00,0.0,0.01,0.0,0.24,0.0,0.25,10.0
2020-10-20 2:00:00,0.0,0.01,0.0,0.25,0.0,0.26,10.0
2020-10-20 3:00:00,0.0,0.01,0.0,0.23,0.0,0.24,10.0
2020-10-20 4:00:00,0.0,0.01,0.0,0.33,0.0,0.34,10.0
2020-10-20 5:00:00,0.0,0.01,0.0,0.37,0.0,0.38,10.0
2020-10-20 6:00:00,0.0,0.01,0.0,1.28,0.0,1.29,9.0
2020-10-20 7:00:00,0.0,0.01,0.0,3.22,0.0,3.23,9.0
2020-10-20 8:00:00,0.0,0.01,0.01,0.51,0.0,0.51,9.0
2020-10-20 9:00:00,0.0,0.03,0.13,0.26,0.01,0.17,9.0
2020-10-20 10:00:00,0.0,0.03,0.16,0.19,0.01,0.07,9.0
2020-10-20 11:00:00,0.0,0.12,0.29,0.16,0.03,0.02,9.0
2020-10-20 12:00:00,0.0,0.46,0.66,0.2,0.02,0.01,9.0
2020-10-20 13:00:00,0.0,0.61,0.78,0.18,0.02,0.02,13.0
2020-10-20 14:00:00,0.03,0.04,0.16,0.17,0.01,0.02,18.0
2020-10-20 15:00:00,0.04,0.05,0.17,0.17,0.01,0.02,18.0
2020-10-20 16:00:00,0.11,0.01,0.12,0.26,0.0,0.03,17.0
2020-10-20 17:00:00,0.21,0.0,0.03,0.27,0.0,0.03,15.0
2020-10-20 18:00:00,0.14,0.0,0.0,0.95,0.0,0.81,12.0
2020-10-20 19:00:00,0.0,0.01,0.0,1.19,0.0,1.19,10.0
2020-10-20 20:00:00,0.0,0.01,0.0,0.73,0.0,0.74,10.0
2020-10-20 21:00:00,0.0,0.01,0.0,0.64,0.0,0.65,10.0
2020-10-20 22:00:00,0.0,0.01,0.0,0.34,0.0,0.34,10.0
2020-10-20 23:00:00,0.0,0.01,0.0,0.36,0.0,0.37,10.0
