date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-16 0:00:00,0.01,0.01,0.0,0.48,0.0,0.47,18.0
2020-01-16 1:00:00,0.0,2.26,0.0,2.7,0.0,4.96,17.0
2020-01-16 2:00:00,0.0,2.5,0.0,2.89,0.0,5.39,38.0
2020-01-16 3:00:00,0.0,2.33,0.0,2.71,0.0,5.04,62.0
2020-01-16 4:00:00,0.0,0.22,0.0,0.67,0.0,0.89,85.0
2020-01-16 5:00:00,0.0,0.01,0.0,0.5,0.0,0.51,88.0
2020-01-16 6:00:00,0.0,0.01,0.0,2.26,0.0,2.27,87.0
2020-01-16 7:00:00,1.18,0.0,0.0,2.07,0.0,0.89,87.0
2020-01-16 8:00:00,0.66,0.0,0.0,0.85,0.0,0.2,73.0
2020-01-16 9:00:00,0.51,0.0,0.03,0.58,0.0,0.04,66.0
2020-01-16 10:00:00,0.25,0.21,0.46,0.54,0.0,0.05,60.0
2020-01-16 11:00:00,0.03,0.73,1.08,0.38,0.01,0.02,58.0
2020-01-16 12:00:00,0.08,0.25,0.54,0.42,0.0,0.05,65.0
2020-01-16 13:00:00,0.13,0.04,0.27,0.38,0.01,0.03,66.0
2020-01-16 14:00:00,0.08,0.02,0.24,0.33,0.0,0.03,63.0
2020-01-16 15:00:00,0.26,0.01,0.09,0.38,0.0,0.04,62.0
2020-01-16 16:00:00,0.43,0.0,0.02,0.49,0.0,0.04,59.0
2020-01-16 17:00:00,0.28,0.0,0.0,0.32,0.0,0.03,54.0
2020-01-16 18:00:00,0.33,0.0,0.0,0.37,0.0,0.04,51.0
2020-01-16 19:00:00,0.83,0.0,0.0,1.27,0.0,0.44,45.0
2020-01-16 20:00:00,0.41,0.0,0.0,0.44,0.0,0.04,34.0
2020-01-16 21:00:00,0.32,0.0,0.0,0.35,0.0,0.03,29.0
2020-01-16 22:00:00,0.18,0.0,0.0,0.21,0.0,0.03,26.0
2020-01-16 23:00:00,0.15,0.0,0.0,0.19,0.0,0.03,24.0
