date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-04 0:00:00,0.09,0.01,0.0,1.07,0.0,0.99,12.0
2020-11-04 1:00:00,0.0,2.35,0.0,3.46,0.0,5.81,11.0
2020-11-04 2:00:00,0.0,2.5,0.0,3.18,0.0,5.68,31.0
2020-11-04 3:00:00,0.0,2.5,0.0,3.28,0.0,5.78,56.0
2020-11-04 4:00:00,0.0,0.2,0.0,0.86,0.0,1.06,80.0
2020-11-04 5:00:00,0.0,0.01,0.0,0.68,0.0,0.69,83.0
2020-11-04 6:00:00,0.0,0.01,0.0,0.94,0.0,0.95,82.0
2020-11-04 7:00:00,0.3,0.0,0.02,0.42,0.0,0.1,82.0
2020-11-04 8:00:00,0.26,0.0,0.1,0.4,0.0,0.04,77.0
2020-11-04 9:00:00,0.22,0.0,0.24,0.5,0.0,0.04,74.0
2020-11-04 10:00:00,0.14,0.22,0.68,0.61,0.01,0.02,71.0
2020-11-04 11:00:00,0.0,0.87,1.27,0.38,0.02,0.0,71.0
2020-11-04 12:00:00,0.03,1.06,1.66,0.62,0.02,0.01,78.0
2020-11-04 13:00:00,0.0,0.97,1.64,0.64,0.04,0.0,88.0
2020-11-04 14:00:00,0.01,0.08,1.46,0.37,1.02,0.0,97.0
2020-11-04 15:00:00,0.12,0.2,1.21,0.65,0.49,0.01,100.0
2020-11-04 16:00:00,0.07,0.01,0.75,0.52,0.29,0.01,100.0
2020-11-04 17:00:00,0.34,0.0,0.3,0.68,0.0,0.04,99.0
2020-11-04 18:00:00,0.46,0.0,0.1,0.59,0.0,0.03,95.0
2020-11-04 19:00:00,0.63,0.0,0.06,0.73,0.0,0.04,88.0
2020-11-04 20:00:00,1.13,0.0,0.0,1.77,0.0,0.64,80.0
2020-11-04 21:00:00,0.91,0.0,0.0,1.25,0.0,0.34,66.0
2020-11-04 22:00:00,0.85,0.0,0.0,0.89,0.0,0.04,56.0
2020-11-04 23:00:00,0.83,0.0,0.0,0.87,0.0,0.04,45.0
