date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-28 0:00:00,0.0,0.01,0.0,1.76,0.0,1.77,10.0
2020-12-28 1:00:00,0.0,0.01,0.0,1.75,0.0,1.75,10.0
2020-12-28 2:00:00,0.0,0.01,0.0,1.53,0.0,1.53,10.0
2020-12-28 3:00:00,0.0,0.01,0.0,1.51,0.0,1.52,10.0
2020-12-28 4:00:00,0.0,0.01,0.0,1.53,0.0,1.54,9.0
2020-12-28 5:00:00,0.0,0.01,0.0,1.51,0.0,1.52,9.0
2020-12-28 6:00:00,0.0,0.01,0.0,1.71,0.0,1.72,9.0
2020-12-28 7:00:00,0.0,0.01,0.0,1.84,0.0,1.85,9.0
2020-12-28 8:00:00,0.0,0.01,0.0,1.52,0.0,1.53,9.0
2020-12-28 9:00:00,0.0,0.01,0.03,2.27,0.0,2.25,9.0
2020-12-28 10:00:00,0.0,0.01,0.07,1.51,0.0,1.45,9.0
2020-12-28 11:00:00,0.0,0.01,0.22,1.15,0.0,0.94,8.0
2020-12-28 12:00:00,0.0,0.08,0.44,1.21,0.0,0.85,8.0
2020-12-28 13:00:00,0.0,0.04,0.41,2.12,0.01,1.75,9.0
2020-12-28 14:00:00,0.0,0.01,0.12,1.13,0.0,1.01,9.0
2020-12-28 15:00:00,0.0,0.01,0.06,1.27,0.0,1.22,9.0
2020-12-28 16:00:00,0.0,0.01,0.0,2.04,0.0,2.04,9.0
2020-12-28 17:00:00,0.0,0.01,0.0,1.59,0.0,1.6,8.0
2020-12-28 18:00:00,0.0,0.01,0.0,1.59,0.0,1.6,8.0
2020-12-28 19:00:00,0.0,0.01,0.0,1.21,0.0,1.22,8.0
2020-12-28 20:00:00,0.0,0.01,0.0,1.42,0.0,1.43,8.0
2020-12-28 21:00:00,0.0,0.01,0.0,1.33,0.0,1.34,8.0
2020-12-28 22:00:00,0.0,0.01,0.0,1.59,0.0,1.6,8.0
2020-12-28 23:00:00,0.0,0.23,0.0,1.74,0.0,1.97,8.0
