date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-07-11 0:00:00,0.14,0.0,0.0,0.17,0.0,0.03,27.0
2020-07-11 1:00:00,0.1,0.0,0.0,0.13,0.0,0.03,25.0
2020-07-11 2:00:00,0.09,0.0,0.0,0.12,0.0,0.03,23.0
2020-07-11 3:00:00,0.09,0.0,0.0,0.12,0.0,0.03,22.0
2020-07-11 4:00:00,0.09,0.0,0.0,0.13,0.0,0.04,20.0
2020-07-11 5:00:00,0.08,0.9,0.0,1.14,0.0,1.96,18.0
2020-07-11 6:00:00,0.0,2.0,0.0,2.45,0.0,4.45,26.0
2020-07-11 7:00:00,0.0,2.0,0.0,2.71,0.0,4.71,45.0
2020-07-11 8:00:00,0.88,0.05,0.02,1.49,0.0,0.64,65.0
2020-07-11 9:00:00,1.42,0.0,0.12,2.64,0.0,1.1,55.0
2020-07-11 10:00:00,0.56,0.0,0.14,0.93,0.0,0.23,37.0
2020-07-11 11:00:00,0.21,0.0,0.13,0.38,0.0,0.03,29.0
2020-07-11 12:00:00,0.26,0.0,0.04,0.33,0.0,0.03,27.0
2020-07-11 13:00:00,0.39,0.0,0.03,0.45,0.0,0.04,24.0
2020-07-11 14:00:00,0.46,0.0,0.11,0.66,0.0,0.08,18.0
2020-07-11 15:00:00,0.21,0.01,0.06,1.31,0.0,1.04,13.0
2020-07-11 16:00:00,0.0,0.01,0.02,1.55,0.0,1.54,10.0
2020-07-11 17:00:00,0.0,0.01,0.0,1.95,0.0,1.96,10.0
2020-07-11 18:00:00,0.0,0.01,0.0,1.11,0.0,1.12,10.0
2020-07-11 19:00:00,0.0,0.01,0.0,1.01,0.0,1.02,10.0
2020-07-11 20:00:00,0.0,0.01,0.0,0.97,0.0,0.97,10.0
2020-07-11 21:00:00,0.0,0.01,0.0,0.86,0.0,0.87,10.0
2020-07-11 22:00:00,0.0,0.01,0.0,0.95,0.0,0.96,10.0
2020-07-11 23:00:00,0.0,0.01,0.0,0.83,0.0,0.83,9.0
