date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-09-15 0:0:00,0.0,0.13,0.0,7.72,0.0,7.85,10.0
2020-09-15 0:15:00,0.0,1.8500000000000005,0.0,105.17999999999999,0.0,107.03,10.0
2020-09-15 0:30:00,0.0,1.8899999999999997,0.0,114.54,0.0,116.43,10.0
2020-09-15 0:45:00,0.0,1.8500000000000005,0.0,114.90999999999998,0.0,116.76,10.0
2020-09-15 1:0:00,0.0,1.9399999999999995,0.0,133.76,0.0,135.7,10.0
2020-09-15 1:15:00,0.0,1.9399999999999995,0.0,107.80000000000001,0.0,109.74,10.0
2020-09-15 1:30:00,0.0,1.8100000000000005,0.0,124.38,0.0,126.18999999999998,10.0
2020-09-15 1:45:00,0.0,1.8000000000000007,0.0,64.10000000000001,0.0,65.9,10.0
2020-09-15 2:0:00,0.0,1.8100000000000005,0.0,65.86,0.0,67.67,10.0
2020-09-15 2:15:00,0.0,1.7400000000000007,0.0,77.215,0.0,78.95500000000001,10.0
2020-09-15 2:30:00,0.0,1.8000000000000007,0.0,75.66999999999999,0.0,77.46999999999998,10.0
2020-09-15 2:45:00,0.0,1.8100000000000005,0.0,67.66,0.0,69.47,10.0
2020-09-15 3:0:00,0.0,1.8100000000000005,0.0,36.41000000000001,0.0,38.22,10.0
2020-09-15 3:15:00,0.0,1.8200000000000007,0.0,59.28,0.0,61.099999999999994,10.0
2020-09-15 3:30:00,0.0,1.83,0.0,55.15,0.0,56.98,10.0
2020-09-15 3:45:00,0.0,1.8699999999999997,0.0,82.83000000000001,0.0,84.7,10.0
2020-09-15 4:0:00,0.0,1.9399999999999995,0.0,69.21999999999998,0.0,71.16000000000001,10.0
2020-09-15 4:15:00,0.0,1.88,0.0,55.94000000000001,0.0,57.82000000000001,10.0
2020-09-15 4:30:00,0.0,1.9099999999999997,0.0,41.04,0.0,42.949999999999996,10.0
2020-09-15 4:45:00,0.0,1.8699999999999997,0.0,47.63,0.0,49.5,9.0
2020-09-15 5:0:00,0.0,1.8400000000000003,0.0,63.45,0.0,65.28999999999999,9.0
2020-09-15 5:15:00,0.0,1.9399999999999995,0.0,67.99000000000001,0.0,69.92999999999999,9.0
2020-09-15 5:30:00,0.0,1.9399999999999995,0.0,95.36999999999999,0.0,97.30999999999997,9.0
2020-09-15 5:45:00,0.0,1.9499999999999993,0.0,74.52999999999999,0.0,76.48,9.0
2020-09-15 6:0:00,0.0,1.9499999999999993,0.0,74.89000000000001,0.0,76.83999999999999,9.0
2020-09-15 6:15:00,0.0,1.8800000000000003,0.0,55.04,0.0,56.919999999999995,9.0
2020-09-15 6:30:00,0.0,1.9099999999999993,0.0,35.99,0.0,37.900000000000006,9.0
2020-09-15 6:45:00,0.0,1.9499999999999993,0.0,48.39,0.0,50.34,9.0
2020-09-15 7:0:00,0.0,1.9499999999999993,0.0,48.42,0.0,50.36999999999999,9.0
2020-09-15 7:15:00,0.0,1.9899999999999993,0.0,45.209999999999994,0.0,47.2,9.0
2020-09-15 7:30:00,0.0,2.1499999999999995,0.0,159.19999999999996,0.0,161.35000000000005,9.0
2020-09-15 7:45:00,0.0,2.1099999999999994,0.0,221.9,0.0,224.01,9.0
2020-09-15 8:0:00,0.0,1.9699999999999993,5.2700000000000005,135.65,0.0,132.35,9.0
2020-09-15 8:15:00,0.0,1.9499999999999993,13.190000000000001,132.14999999999998,0.0,120.91,9.0
2020-09-15 8:30:00,0.0,2.16,32.95,186.7,0.41,156.31999999999996,9.0
2020-09-15 8:45:00,0.0,4.319999999999999,34.49,38.00000000000001,1.66,9.49,9.0
2020-09-15 9:0:00,0.0,15.489999999999998,45.21,27.55,3.76,1.5899999999999999,9.0
2020-09-15 9:15:00,0.0,41.09,66.27,18.390000000000004,6.790000000000001,0.0,9.0
2020-09-15 9:30:00,0.0,43.17000000000001,66.52999999999999,16.61,6.75,0.0,9.0
2020-09-15 9:45:00,0.0,22.62,50.76,21.54,6.599999999999999,0.0,9.0
2020-09-15 10:0:00,0.0,20.080000000000002,54.26,29.000000000000007,5.8199999999999985,0.64,10.0
2020-09-15 10:15:00,0.0,76.48,103.19,25.769999999999996,4.43,3.49,10.0
2020-09-15 10:30:00,0.0,300.15999999999997,317.4699999999999,32.0,1.04,15.729999999999999,10.0
2020-09-15 10:45:00,0.0,335.11,352.52000000000004,26.14,2.91,11.64,13.0
2020-09-15 11:0:00,0.0,181.74,193.03999999999996,27.700000000000003,1.79,18.190000000000005,15.0
2020-09-15 11:15:00,0.0,131.83999999999997,165.24000000000004,44.37,2.7800000000000002,13.75,18.0
