date,Production(KWh),Consumption(KWh)
2023-08-24 0:00:00,7.8909,0.0
2023-08-24 1:00:00,5.5418673,0.0
2023-08-24 2:00:00,6.94805,0.0
2023-08-24 3:00:00,6.9262004,0.0
2023-08-24 4:00:00,5.7041,0.0
2023-08-24 5:00:00,6.4653997,0.0
2023-08-24 6:00:00,6.610225,0.12914889
2023-08-24 7:00:00,4.8802996,3.8874497
2023-08-24 8:00:00,6.7965603,12.408
2023-08-24 9:00:00,6.7185,27.51945
2023-08-24 10:00:00,5.8143253,37.092148
2023-08-24 11:00:00,6.6946,31.198574
2023-08-24 12:00:00,5.8487,34.000725
2023-08-24 13:00:00,4.7848997,30.206324
2023-08-24 14:00:00,7.051883,29.4814
2023-08-24 15:00:00,6.7901,10.8463
2023-08-24 16:00:00,6.528317,22.514349
2023-08-24 17:00:00,8.670266,14.92595
2023-08-24 18:00:00,12.343134,3.9950502
2023-08-24 19:00:00,11.0232,0.40477487
2023-08-24 20:00:00,6.96305,0.0
2023-08-24 21:00:00,9.2199,0.0
2023-08-24 22:00:00,7.821067,0.0
2023-08-24 23:00:00,6.479133,0.0
