date,Production(KWh),Consumption(KWh)
2023-08-28 0:00:00,7.0726333,0.0
2023-08-28 1:00:00,7.0182996,0.0
2023-08-28 2:00:00,6.3736663,0.0
2023-08-28 3:00:00,6.97275,0.0
2023-08-28 4:00:00,6.99775,0.0
2023-08-28 5:00:00,7.023875,0.0
2023-08-28 6:00:00,5.6534753,0.09002584
2023-08-28 7:00:00,7.66888,5.3787503
2023-08-28 8:00:00,7.03374,15.540276
2023-08-28 9:00:00,6.3986,27.586124
2023-08-28 10:00:00,7.5269504,35.085552
2023-08-28 11:00:00,9.029799,40.078022
2023-08-28 12:00:00,11.819325,42.744297
2023-08-28 13:00:00,9.800651,44.562546
2023-08-28 14:00:00,9.95695,42.35315
2023-08-28 15:00:00,12.5732,36.252228
2023-08-28 16:00:00,12.142,26.847052
2023-08-28 17:00:00,12.940125,13.704925
2023-08-28 18:00:00,7.2874,3.2056997
2023-08-28 19:00:00,9.157967,0.7257748
2023-08-28 20:00:00,12.566625,0.0
2023-08-28 21:00:00,12.4196,0.0
2023-08-28 22:00:00,10.655833,0.0
2023-08-28 23:00:00,12.378066,0.0
