date,Production(KWh),Consumption(KWh)
2023-08-21 0:00:00,6.4042,0.0
2023-08-21 1:00:00,6.6728997,0.0
2023-08-21 2:00:00,6.82085,0.0
2023-08-21 3:00:00,6.9009504,0.0
2023-08-21 4:00:00,6.7004666,0.0
2023-08-21 5:00:00,5.4986,0.0
2023-08-21 6:00:00,6.6674,0.115675256
2023-08-21 7:00:00,6.32945,4.2928753
2023-08-21 8:00:00,8.72785,15.8497
2023-08-21 9:00:00,12.9390335,27.0765
2023-08-21 10:00:00,10.603,35.088875
2023-08-21 11:00:00,9.781533,39.58865
2023-08-21 12:00:00,11.9833,43.560448
2023-08-21 13:00:00,11.80925,43.405643
2023-08-21 14:00:00,12.0157995,41.53735
2023-08-21 15:00:00,11.8015,36.440926
2023-08-21 16:00:00,11.96276,27.303375
2023-08-21 17:00:00,9.53715,5.1340504
2023-08-21 18:00:00,11.958099,2.5334752
2023-08-21 19:00:00,10.8723,0.37852487
2023-08-21 20:00:00,10.150634,0.0
2023-08-21 21:00:00,12.092167,0.0
2023-08-21 22:00:00,8.601733,0.0
2023-08-21 23:00:00,8.432349,0.0
