date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-07-14 0:0:00,0.0,0.12,0.0,5.93,0.0,6.05,0.0
2020-07-14 0:15:00,0.0,1.8799999999999994,0.0,72.17,0.0,74.05000000000001,0.0
2020-07-14 0:30:00,0.0,1.9099999999999993,0.0,97.16,0.0,99.07000000000001,0.0
2020-07-14 0:45:00,0.0,1.8900000000000001,0.0,91.38999999999997,0.0,93.28,0.0
2020-07-14 1:0:00,0.0,1.8100000000000005,0.0,90.9,0.0,92.71,0.0
2020-07-14 1:15:00,0.0,1.8300000000000005,0.0,78.59000000000002,0.0,80.41999999999999,0.0
2020-07-14 1:30:00,0.0,1.8000000000000007,0.0,127.99000000000001,0.0,129.79,0.0
2020-07-14 1:45:00,0.0,1.8000000000000007,0.0,116.12,0.0,117.92,0.0
2020-07-14 2:0:00,0.0,1.8000000000000007,0.0,94.76,0.0,96.55999999999999,0.0
2020-07-14 2:15:00,0.0,1.8000000000000007,0.0,70.42999999999999,0.0,72.23,0.0
2020-07-14 2:30:00,0.0,1.8000000000000007,0.0,71.92999999999999,0.0,73.73000000000002,0.0
2020-07-14 2:45:00,0.0,1.8200000000000003,0.0,84.07999999999998,0.0,85.90000000000002,0.0
2020-07-14 3:0:00,0.0,1.88,0.0,64.30999999999999,0.0,66.19000000000001,0.0
2020-07-14 3:15:00,0.0,1.8899999999999997,0.0,70.82,0.0,72.71,0.0
2020-07-14 3:30:00,0.0,1.92,0.0,82.35,0.0,84.27,0.0
2020-07-14 3:45:00,0.0,1.8900000000000001,0.0,102.7,0.0,104.59,0.0
2020-07-14 4:0:00,0.0,1.8300000000000005,0.0,86.25999999999999,0.0,88.09,0.0
2020-07-14 4:15:00,0.0,1.8400000000000003,0.0,81.17999999999998,0.0,83.02,0.0
2020-07-14 4:30:00,0.0,1.8000000000000007,0.0,104.33000000000001,0.0,106.13,0.0
2020-07-14 4:45:00,0.0,1.8000000000000007,0.0,97.07000000000001,0.0,98.87,0.0
2020-07-14 5:0:00,0.0,1.975000000000001,0.0,93.92,0.0,95.895,0.0
2020-07-14 5:15:00,0.0,1.8200000000000003,0.0,48.779999999999994,0.0,50.6,0.0
2020-07-14 5:30:00,0.0,1.8200000000000003,0.0,330.23,0.0,332.05,0.0
2020-07-14 5:45:00,0.0,1.8300000000000005,0.0,825.4399999999998,0.0,827.2699999999999,0.0
2020-07-14 6:0:00,0.0,1.3200000000000003,0.03,826.1100000000001,0.0,827.4000000000001,0.0
2020-07-14 6:15:00,0.2,0.11,0.0,805.3300000000002,0.0,805.2400000000001,0.0
2020-07-14 6:30:00,0.06,0.15000000000000002,0.05,798.5899999999999,0.0,798.6300000000001,0.0
2020-07-14 6:45:00,0.0,0.54,0.6000000000000001,755.0200000000001,0.0,754.96,0.0
2020-07-14 7:0:00,0.0,10.89,10.91,40.440000000000005,0.0,40.42,0.0
2020-07-14 7:15:00,0.0,6.14,6.170000000000001,30.860000000000003,0.0,30.830000000000002,0.0
2020-07-14 7:30:00,0.0,20.979999999999997,20.909999999999997,45.0,0.0,45.06999999999999,0.0
2020-07-14 7:45:00,0.0,29.41,29.43,73.89000000000001,0.0,73.86999999999999,0.0
2020-07-14 8:0:00,0.0,33.099999999999994,33.18,64.69,0.0,64.60999999999999,0.0
2020-07-14 8:15:00,0.0,29.709999999999997,44.220000000000006,43.8,0.0,29.29,0.0
2020-07-14 8:30:00,0.18,61.36,78.41,52.32000000000001,0.0,35.09,0.0
2020-07-14 8:45:00,55.04,43.14,72.68,140.59,0.0,56.010000000000005,1.0
