date,Production(KWh),Consumption(KWh)
2023-09-24 0:00:00,0.0,9.58
2023-09-24 1:00:00,0.0,9.32
2023-09-24 2:00:00,0.0,8.44
2023-09-24 3:00:00,0.0,7.58
2023-09-24 4:00:00,0.0,6.99
2023-09-24 5:00:00,0.0,6.97
2023-09-24 6:00:00,0.0,6.93
2023-09-24 7:00:00,2.13,6.89
2023-09-24 8:00:00,16.09,7.1
2023-09-24 9:00:00,30.1,7.52
2023-09-24 10:00:00,38.79,7.88
2023-09-24 11:00:00,43.12,8.03
2023-09-24 12:00:00,46.02,8.18
2023-09-24 13:00:00,43.74,8.58
2023-09-24 14:00:00,41.95,9.22
2023-09-24 15:00:00,36.03,10.04
2023-09-24 16:00:00,25.18,10.59
2023-09-24 17:00:00,10.36,10.65
2023-09-24 18:00:00,1.39,10.56
2023-09-24 19:00:00,0.0,10.63
2023-09-24 20:00:00,0.0,10.57
2023-09-24 21:00:00,0.0,10.23
2023-09-24 22:00:00,0.0,9.82
2023-09-24 23:00:00,0.0,6.83
