date,Production(KWh),Consumption(KWh)
2023-10-24 0:00:00,0.0,8.04
2023-10-24 1:00:00,0.0,7.39
2023-10-24 2:00:00,0.0,7.13
2023-10-24 3:00:00,0.0,7.21
2023-10-24 4:00:00,0.0,7.4
2023-10-24 5:00:00,0.0,7.54
2023-10-24 6:00:00,0.0,7.76
2023-10-24 7:00:00,0.27,7.79
2023-10-24 8:00:00,6.77,8.01
2023-10-24 9:00:00,25.23,8.5
2023-10-24 10:00:00,34.66,9.23
2023-10-24 11:00:00,39.72,9.97
2023-10-24 12:00:00,40.9,10.84
2023-10-24 13:00:00,41.45,11.4
2023-10-24 14:00:00,38.07,11.46
2023-10-24 15:00:00,31.19,11.45
2023-10-24 16:00:00,19.65,12.81
2023-10-24 17:00:00,5.71,12.99
2023-10-24 18:00:00,0.04,12.79
2023-10-24 19:00:00,0.0,12.51
2023-10-24 20:00:00,0.0,11.93
2023-10-24 21:00:00,0.0,11.36
2023-10-24 22:00:00,0.0,10.51
2023-10-24 23:00:00,0.0,9.86
