date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-04-23 0:0:00,4.87,0.0,0.0,5.18,0.0,0.31,26.0
2020-04-23 0:1:00,4.38,0.0,0.0,5.03,0.0,0.65,26.0
2020-04-23 0:2:00,4.53,0.0,0.0,4.98,0.0,0.45,26.0
2020-04-23 0:3:00,1.85,0.0,0.0,4.98,0.0,3.13,26.0
2020-04-23 0:4:00,0.0,0.13,0.0,4.93,0.0,5.06,26.0
2020-04-23 0:5:00,0.0,0.13,0.0,4.97,0.0,5.1,26.0
2020-04-23 0:6:00,0.0,0.12,0.0,4.98,0.0,5.1,26.0
2020-04-23 0:7:00,0.0,0.12,0.0,6.65,0.0,6.77,26.0
2020-04-23 0:8:00,0.0,0.12,0.0,6.47,0.0,6.59,26.0
2020-04-23 0:9:00,0.0,0.12,0.0,8.72,0.0,8.84,26.0
2020-04-23 0:10:00,0.0,0.12,0.0,4.72,0.0,4.84,26.0
2020-04-23 0:11:00,0.0,0.12,0.0,2.6,0.0,2.72,25.0
2020-04-23 0:12:00,0.0,0.12,0.0,1.82,0.0,1.94,25.0
2020-04-23 0:13:00,0.0,0.13,0.0,1.82,0.0,1.95,25.0
2020-04-23 0:14:00,0.0,0.12,0.0,0.75,0.0,0.87,25.0
2020-04-23 0:15:00,0.0,0.12,0.0,0.68,0.0,0.8,25.0
2020-04-23 0:16:00,0.0,0.12,0.0,0.67,0.0,0.79,25.0
2020-04-23 0:17:00,0.0,0.12,0.0,0.67,0.0,0.79,25.0
2020-04-23 0:18:00,0.0,0.12,0.0,0.67,0.0,0.79,25.0
2020-04-23 0:19:00,0.0,0.13,0.0,0.65,0.0,0.78,25.0
2020-04-23 0:20:00,0.0,0.12,0.0,0.67,0.0,0.79,25.0
2020-04-23 0:21:00,0.0,0.13,0.0,0.65,0.0,0.78,25.0
2020-04-23 0:22:00,0.0,0.13,0.0,0.63,0.0,0.76,25.0
2020-04-23 0:23:00,0.0,0.13,0.0,0.52,0.0,0.65,25.0
2020-04-23 0:24:00,0.0,0.13,0.0,0.5,0.0,0.63,25.0
2020-04-23 0:25:00,0.0,0.13,0.0,0.47,0.0,0.6,25.0
2020-04-23 0:26:00,0.0,0.12,0.0,0.5,0.0,0.62,25.0
2020-04-23 0:27:00,0.0,0.13,0.0,0.48,0.0,0.61,25.0
2020-04-23 0:28:00,0.0,0.13,0.0,0.48,0.0,0.61,25.0
