date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-10-09 0:0:00,1.65,0.0,0.0,2.12,0.0,0.47,97.0
2020-10-09 0:1:00,1.62,0.0,0.0,2.1,0.0,0.48,97.0
2020-10-09 0:2:00,1.67,0.0,0.0,2.1,0.0,0.43,97.0
2020-10-09 0:3:00,1.58,0.0,0.0,2.08,0.0,0.5,97.0
2020-10-09 0:4:00,1.58,0.0,0.0,2.07,0.0,0.49,97.0
2020-10-09 0:5:00,1.58,0.0,0.0,2.08,0.0,0.5,97.0
2020-10-09 0:6:00,1.57,0.0,0.0,2.03,0.0,0.46,97.0
2020-10-09 0:7:00,1.62,0.0,0.0,2.07,0.0,0.45,97.0
2020-10-09 0:8:00,1.6,0.0,0.0,2.02,0.0,0.42,97.0
2020-10-09 0:9:00,1.55,0.0,0.0,1.97,0.0,0.42,97.0
2020-10-09 0:10:00,1.47,0.0,0.0,2.0,0.0,0.53,97.0
2020-10-09 0:11:00,1.57,0.0,0.0,2.03,0.0,0.46,97.0
2020-10-09 0:12:00,1.75,0.0,0.0,2.0,0.0,0.25,97.0
2020-10-09 0:13:00,1.57,0.0,0.0,2.02,0.0,0.45,97.0
2020-10-09 0:14:00,1.45,0.0,0.0,1.95,0.0,0.5,97.0
2020-10-09 0:15:00,1.53,0.0,0.0,1.98,0.0,0.45,97.0
2020-10-09 0:16:00,1.815,0.0,0.0,2.875,0.0,1.06,97.0
2020-10-09 0:17:00,2.1,0.0,0.0,3.77,0.0,1.67,97.0
2020-10-09 0:18:00,1.43,0.0,0.0,1.88,0.0,0.45,97.0
2020-10-09 0:19:00,1.4,0.0,0.0,1.92,0.0,0.52,97.0
2020-10-09 0:20:00,1.58,0.0,0.07,1.98,0.0,0.33,97.0
2020-10-09 0:21:00,1.48,0.0,0.0,1.95,0.0,0.47,97.0
2020-10-09 0:22:00,1.42,0.0,0.0,1.9,0.0,0.48,97.0
2020-10-09 0:23:00,1.48,0.0,0.0,1.92,0.0,0.44,97.0
2020-10-09 0:24:00,1.42,0.0,0.0,1.92,0.0,0.5,97.0
2020-10-09 0:25:00,1.43,0.0,0.0,1.93,0.0,0.5,97.0
2020-10-09 0:26:00,1.4,0.0,0.0,1.88,0.0,0.48,97.0
2020-10-09 0:27:00,1.42,0.0,0.0,1.9,0.0,0.48,97.0
2020-10-09 0:28:00,0.6,0.0,0.05,0.9,0.0,0.25,97.0
2020-10-09 0:29:00,0.0,0.13,0.0,0.33,0.0,0.46,97.0
2020-10-09 0:30:00,0.0,0.13,0.0,0.33,0.0,0.46,97.0
2020-10-09 0:31:00,0.0,0.13,0.0,0.33,0.0,0.46,97.0
2020-10-09 0:32:00,0.0,0.13,0.0,0.33,0.0,0.46,97.0
