date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-06-14 0:0:00,1.63,0.0,0.0,2.13,0.0,0.5,98.0
2020-06-14 0:1:00,1.63,0.0,0.0,2.15,0.0,0.52,98.0
2020-06-14 0:2:00,1.92,0.0,0.0,2.25,0.0,0.33,98.0
2020-06-14 0:3:00,1.57,0.0,0.0,2.05,0.0,0.48,98.0
2020-06-14 0:4:00,1.53,0.0,0.0,2.08,0.0,0.55,98.0
2020-06-14 0:5:00,1.85,0.0,0.05,2.0,0.0,0.1,98.0
2020-06-14 0:6:00,1.94,0.0,0.025,2.95,0.0,0.985,98.0
2020-06-14 0:7:00,2.03,0.0,0.0,3.9,0.0,1.87,98.0
2020-06-14 0:8:00,1.52,0.0,0.0,2.0,0.0,0.48,98.0
2020-06-14 0:9:00,1.42,0.0,0.0,1.9,0.0,0.48,98.0
2020-06-14 0:10:00,1.62,0.0,0.0,1.95,0.0,0.33,98.0
2020-06-14 0:11:00,1.42,0.0,0.07,1.98,0.0,0.49,98.0
2020-06-14 0:12:00,1.22,0.0,0.0,1.85,0.0,0.63,98.0
2020-06-14 0:13:00,1.58,0.0,0.0,2.02,0.0,0.44,98.0
2020-06-14 0:14:00,1.45,0.0,0.0,1.88,0.0,0.43,98.0
2020-06-14 0:15:00,0.08,0.0,0.0,0.47,0.0,0.39,98.0
2020-06-14 0:16:00,0.0,0.13,0.0,0.32,0.0,0.45,98.0
2020-06-14 0:17:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:18:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:19:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:20:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:21:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:22:00,0.0,0.13,0.0,0.32,0.0,0.45,98.0
2020-06-14 0:23:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:24:00,0.0,0.13,0.0,0.32,0.0,0.45,98.0
2020-06-14 0:25:00,0.0,0.13,0.0,0.32,0.0,0.45,98.0
2020-06-14 0:26:00,0.0,0.13,0.0,0.28,0.0,0.41,98.0
2020-06-14 0:27:00,0.0,0.13,0.0,0.3,0.0,0.43,98.0
2020-06-14 0:28:00,0.0,0.13,0.0,0.3,0.0,0.43,98.0
2020-06-14 0:29:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-06-14 0:30:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-06-14 0:31:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:32:00,0.0,0.12,0.0,0.33,0.0,0.45,98.0
2020-06-14 0:33:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:34:00,0.0,0.13,0.0,0.32,0.0,0.45,98.0
2020-06-14 0:35:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
2020-06-14 0:36:00,0.0,0.13,0.0,0.3,0.0,0.43,98.0
2020-06-14 0:37:00,0.0,0.13,0.0,0.33,0.0,0.46,98.0
