date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-12-22 0:0:00,0.0,0.12,0.0,22.45,0.0,22.57,9.0
2020-12-22 0:1:00,0.0,0.12,0.0,22.42,0.0,22.54,9.0
2020-12-22 0:2:00,0.0,0.12,0.0,22.57,0.0,22.69,9.0
2020-12-22 0:3:00,0.0,0.12,0.0,22.58,0.0,22.7,9.0
2020-12-22 0:4:00,0.0,0.12,0.0,22.52,0.0,22.64,9.0
2020-12-22 0:5:00,0.0,0.12,0.0,22.6,0.0,22.72,9.0
2020-12-22 0:6:00,0.0,0.12,0.0,22.48,0.0,22.6,9.0
2020-12-22 0:7:00,0.0,0.12,0.0,22.37,0.0,22.49,9.0
2020-12-22 0:8:00,0.0,0.12,0.0,22.37,0.0,22.49,9.0
2020-12-22 0:9:00,0.0,0.12,0.0,22.57,0.0,22.69,9.0
2020-12-22 0:10:00,0.0,0.12,0.0,22.6,0.0,22.72,9.0
2020-12-22 0:11:00,0.0,0.12,0.0,22.53,0.0,22.65,9.0
2020-12-22 0:12:00,0.0,0.12,0.0,22.62,0.0,22.74,9.0
2020-12-22 0:13:00,0.0,0.12,0.0,22.63,0.0,22.75,9.0
2020-12-22 0:14:00,0.0,0.12,0.0,22.33,0.0,22.45,9.0
2020-12-22 0:15:00,0.0,0.12,0.0,21.15,0.0,21.27,9.0
2020-12-22 0:16:00,0.0,0.12,0.0,21.15,0.0,21.27,9.0
2020-12-22 0:17:00,0.0,0.12,0.0,21.28,0.0,21.4,9.0
2020-12-22 0:18:00,0.0,0.12,0.0,21.3,0.0,21.42,9.0
2020-12-22 0:19:00,0.0,0.12,0.0,21.28,0.0,21.4,9.0
2020-12-22 0:20:00,0.0,0.12,0.0,21.3,0.0,21.42,9.0
2020-12-22 0:21:00,0.0,0.13,0.0,21.3,0.0,21.43,9.0
2020-12-22 0:22:00,0.0,0.12,0.0,21.23,0.0,21.35,9.0
2020-12-22 0:23:00,0.0,0.12,0.0,21.03,0.0,21.15,9.0
2020-12-22 0:24:00,0.0,0.12,0.0,21.13,0.0,21.25,9.0
2020-12-22 0:25:00,0.0,0.13,0.0,21.25,0.0,21.38,9.0
2020-12-22 0:26:00,0.0,0.12,0.0,21.33,0.0,21.45,9.0
2020-12-22 0:27:00,0.0,0.12,0.0,21.37,0.0,21.49,9.0
2020-12-22 0:28:00,0.0,0.12,0.0,21.27,0.0,21.39,9.0
2020-12-22 0:29:00,0.0,0.12,0.0,21.27,0.0,21.39,9.0
2020-12-22 0:30:00,0.0,0.12,0.0,21.33,0.0,21.45,9.0
2020-12-22 0:31:00,0.0,0.12,0.0,21.43,0.0,21.55,9.0
2020-12-22 0:32:00,0.0,0.12,0.0,21.38,0.0,21.5,9.0
2020-12-22 0:33:00,0.0,0.12,0.0,21.25,0.0,21.37,9.0
2020-12-22 0:34:00,0.0,0.12,0.0,21.05,0.0,21.17,9.0
2020-12-22 0:35:00,0.0,0.12,0.0,14.07,0.0,14.19,9.0
2020-12-22 0:36:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:37:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:38:00,0.0,0.12,0.0,1.03,0.0,1.15,9.0
2020-12-22 0:39:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:40:00,0.0,0.12,0.0,1.08,0.0,1.2,9.0
2020-12-22 0:41:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:42:00,0.0,0.13,0.0,1.05,0.0,1.18,9.0
2020-12-22 0:43:00,0.0,0.12,0.0,1.03,0.0,1.15,9.0
2020-12-22 0:44:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:45:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:46:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:47:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:48:00,0.0,0.12,0.0,1.07,0.0,1.19,9.0
2020-12-22 0:49:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:50:00,0.0,0.12,0.0,1.05,0.0,1.17,9.0
2020-12-22 0:51:00,0.0,0.12,0.0,1.03,0.0,1.15,9.0
2020-12-22 0:52:00,0.0,0.12,0.0,1.03,0.0,1.15,9.0
2020-12-22 0:53:00,0.0,0.12,0.0,1.03,0.0,1.15,9.0
2020-12-22 0:54:00,0.0,0.12,0.0,1.03,0.0,1.15,9.0
2020-12-22 0:55:00,0.0,0.13,0.0,1.02,0.0,1.15,9.0
2020-12-22 0:56:00,0.0,0.13,0.0,1.03,0.0,1.16,9.0
2020-12-22 0:57:00,0.0,0.13,0.0,1.02,0.0,1.15,9.0
2020-12-22 0:58:00,0.0,0.12,0.0,1.02,0.0,1.14,9.0
2020-12-22 0:59:00,0.0,0.13,0.0,1.02,0.0,1.15,9.0
2020-12-22 1:0:00,0.0,0.13,0.0,1.02,0.0,1.15,9.0
2020-12-22 1:1:00,0.0,0.13,0.0,1.05,0.0,1.18,9.0
2020-12-22 1:2:00,0.0,0.13,0.0,1.05,0.0,1.18,9.0
