date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-07-14 0:0:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-07-14 0:1:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:2:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:3:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:4:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:5:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:6:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:7:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:8:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-07-14 0:9:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-07-14 0:10:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-07-14 0:11:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-07-14 0:12:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-07-14 0:13:00,0.0,0.12,0.0,0.32,0.0,0.44,98.0
2020-07-14 0:14:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:15:00,0.0,0.12,0.0,0.3,0.0,0.42,98.0
2020-07-14 0:16:00,0.85,0.0,0.0,1.6,0.0,0.75,98.0
2020-07-14 0:17:00,1.73,0.0,0.0,2.18,0.0,0.45,98.0
2020-07-14 0:18:00,1.62,0.0,0.0,2.07,0.0,0.45,98.0
2020-07-14 0:19:00,1.68,0.0,0.0,2.15,0.0,0.47,98.0
2020-07-14 0:20:00,1.65,0.0,0.0,2.08,0.0,0.43,98.0
2020-07-14 0:21:00,1.58,0.0,0.0,2.05,0.0,0.47,98.0
2020-07-14 0:22:00,1.57,0.0,0.0,2.1,0.0,0.53,98.0
2020-07-14 0:23:00,1.48,0.0,0.0,2.0,0.0,0.52,97.0
2020-07-14 0:24:00,1.55,0.0,0.0,2.1,0.0,0.55,97.0
2020-07-14 0:25:00,1.52,0.0,0.0,2.0,0.0,0.48,97.0
2020-07-14 0:26:00,1.15,0.0,0.0,1.92,0.0,0.77,97.0
2020-07-14 0:27:00,1.45,0.0,0.0,1.93,0.0,0.48,97.0
2020-07-14 0:28:00,1.42,0.0,0.0,1.97,0.0,0.55,97.0
2020-07-14 0:29:00,1.72,0.0,0.0,1.98,0.0,0.26,97.0
2020-07-14 0:30:00,1.48,0.0,0.0,1.97,0.0,0.49,97.0
2020-07-14 0:31:00,1.4,0.0,0.0,1.93,0.0,0.53,97.0
2020-07-14 0:32:00,0.17,0.0,0.0,0.32,0.0,0.15,97.0
2020-07-14 0:33:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:34:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:35:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:36:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:37:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:38:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:39:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:40:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:41:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:42:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:43:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:44:00,0.0,0.12,0.0,0.33,0.0,0.45,97.0
2020-07-14 0:45:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:46:00,0.0,0.12,0.0,0.33,0.0,0.45,97.0
2020-07-14 0:47:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:48:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:49:00,0.0,0.12,0.0,0.33,0.0,0.45,97.0
2020-07-14 0:50:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:51:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:52:00,0.0,0.12,0.0,0.33,0.0,0.45,97.0
2020-07-14 0:53:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:54:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:55:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:56:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:57:00,0.0,0.12,0.0,0.3,0.0,0.42,97.0
2020-07-14 0:58:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 0:59:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:0:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:1:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:2:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:3:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:4:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:5:00,0.0,0.12,0.0,0.3,0.0,0.42,97.0
2020-07-14 1:6:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:7:00,0.0,0.175,0.0,0.4599999999999999,0.0,0.635,97.0
2020-07-14 1:8:00,0.0,0.23,0.0,0.6,0.0,0.83,97.0
2020-07-14 1:9:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:10:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:11:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:12:00,0.0,0.12,0.0,0.33,0.0,0.45,97.0
2020-07-14 1:13:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:14:00,0.0,0.12,0.0,0.33,0.0,0.45,97.0
2020-07-14 1:15:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:16:00,0.0,0.12,0.0,0.3,0.0,0.42,97.0
2020-07-14 1:17:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:18:00,0.0,0.12,0.0,0.32,0.0,0.44,97.0
2020-07-14 1:19:00,0.0,0.12,0.0,0.3,0.0,0.42,97.0
2020-07-14 1:20:00,0.0,0.12,0.0,0.3,0.0,0.42,97.0
2020-07-14 1:21:00,0.0,0.12,0.0,0.3,0.0,0.42,97.0
2020-07-14 1:22:00,0.0,0.12,0.0,0.3,0.0,0.42,97.0
