date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-05-22 0:0:00,8.13,0.0,0.0,8.6,0.0,0.47,46.0
2020-05-22 0:1:00,8.98,0.0,0.0,9.42,0.0,0.44,46.0
2020-05-22 0:2:00,9.0,0.0,0.0,9.42,0.0,0.42,46.0
2020-05-22 0:3:00,8.82,0.0,0.0,9.12,0.0,0.3,46.0
2020-05-22 0:4:00,7.2,0.0,0.0,7.57,0.0,0.37,46.0
2020-05-22 0:5:00,7.05,0.0,0.0,7.55,0.0,0.5,46.0
2020-05-22 0:6:00,7.02,0.0,0.0,7.48,0.0,0.46,46.0
2020-05-22 0:7:00,6.9,0.0,0.0,7.48,0.0,0.58,46.0
2020-05-22 0:8:00,7.0,0.0,0.0,7.43,0.0,0.43,46.0
2020-05-22 0:9:00,7.82,0.0,0.0,8.58,0.0,0.76,46.0
2020-05-22 0:10:00,8.78,0.0,0.0,9.23,0.0,0.45,45.0
2020-05-22 0:11:00,8.77,0.0,0.0,9.28,0.0,0.51,45.0
2020-05-22 0:12:00,9.03,0.0,0.0,9.5,0.0,0.47,45.0
2020-05-22 0:13:00,9.0,0.0,0.0,9.37,0.0,0.37,45.0
2020-05-22 0:14:00,8.68,0.0,0.0,9.15,0.0,0.47,45.0
2020-05-22 0:15:00,8.73,0.0,0.0,9.22,0.0,0.49,45.0
2020-05-22 0:16:00,8.82,0.0,0.0,9.25,0.0,0.43,45.0
2020-05-22 0:17:00,8.7,0.0,0.0,9.22,0.0,0.52,45.0
2020-05-22 0:18:00,10.02,0.0,0.0,10.42,0.0,0.4,45.0
2020-05-22 0:19:00,10.52,0.0,0.0,11.02,0.0,0.5,44.0
2020-05-22 0:20:00,10.52,0.0,0.0,11.0,0.0,0.48,44.0
2020-05-22 0:21:00,10.47,0.0,0.0,10.75,0.0,0.28,44.0
2020-05-22 0:22:00,8.57,0.0,0.0,9.08,0.0,0.51,44.0
2020-05-22 0:23:00,8.57,0.0,0.0,9.12,0.0,0.55,44.0
2020-05-22 0:24:00,8.53,0.0,0.0,9.0,0.0,0.47,44.0
