date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-08-07 0:0:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:1:00,0.0,0.12,0.0,0.53,0.0,0.65,9.0
2020-08-07 0:2:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:3:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:4:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:5:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:6:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:7:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:8:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:9:00,0.0,0.12,0.0,0.57,0.0,0.69,9.0
2020-08-07 0:10:00,0.0,0.12,0.0,0.57,0.0,0.69,9.0
2020-08-07 0:11:00,0.0,0.12,0.0,0.57,0.0,0.69,9.0
2020-08-07 0:12:00,0.0,0.12,0.0,0.57,0.0,0.69,9.0
2020-08-07 0:13:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:14:00,0.0,0.12,0.0,0.55,0.0,0.67,9.0
2020-08-07 0:15:00,0.0,0.12,0.0,0.53,0.0,0.65,9.0
2020-08-07 0:16:00,0.0,0.12,0.0,0.53,0.0,0.65,9.0
2020-08-07 0:17:00,0.0,0.12,0.0,0.53,0.0,0.65,9.0
2020-08-07 0:18:00,0.0,0.12,0.0,0.53,0.0,0.65,9.0
2020-08-07 0:19:00,0.0,0.12,0.0,2.12,0.0,2.24,9.0
2020-08-07 0:20:00,0.0,0.12,0.0,2.37,0.0,2.49,9.0
2020-08-07 0:21:00,0.0,0.12,0.0,2.22,0.0,2.34,9.0
2020-08-07 0:22:00,0.0,0.12,0.0,2.18,0.0,2.3,9.0
2020-08-07 0:23:00,0.0,0.12,0.0,2.18,0.0,2.3,9.0
2020-08-07 0:24:00,0.0,0.12,0.0,2.18,0.0,2.3,9.0
2020-08-07 0:25:00,0.0,0.12,0.0,2.15,0.0,2.27,9.0
2020-08-07 0:26:00,0.0,0.12,0.0,2.15,0.0,2.27,9.0
2020-08-07 0:27:00,0.0,0.12,0.0,2.13,0.0,2.25,9.0
2020-08-07 0:28:00,0.0,0.12,0.0,2.12,0.0,2.24,9.0
2020-08-07 0:29:00,0.0,0.12,0.0,2.1,0.0,2.22,9.0
2020-08-07 0:30:00,0.0,0.12,0.0,2.08,0.0,2.2,9.0
2020-08-07 0:31:00,0.0,0.12,0.0,2.08,0.0,2.2,9.0
2020-08-07 0:32:00,0.0,0.12,0.0,2.07,0.0,2.19,9.0
2020-08-07 0:33:00,0.0,0.12,0.0,2.08,0.0,2.2,9.0
2020-08-07 0:34:00,0.0,0.12,0.0,2.07,0.0,2.19,9.0
2020-08-07 0:35:00,0.0,0.12,0.0,2.05,0.0,2.17,9.0
2020-08-07 0:36:00,0.0,0.12,0.0,2.05,0.0,2.17,9.0
2020-08-07 0:37:00,0.0,0.12,0.0,2.02,0.0,2.14,9.0
2020-08-07 0:38:00,0.0,0.12,0.0,2.03,0.0,2.15,8.0
2020-08-07 0:39:00,0.0,0.12,0.0,2.0,0.0,2.12,8.0
2020-08-07 0:40:00,0.0,0.12,0.0,2.02,0.0,2.14,8.0
2020-08-07 0:41:00,0.0,0.12,0.0,2.02,0.0,2.14,8.0
2020-08-07 0:42:00,0.0,0.12,0.0,2.0,0.0,2.12,8.0
2020-08-07 0:43:00,0.0,0.12,0.0,1.65,0.0,1.77,8.0
2020-08-07 0:44:00,0.0,0.12,0.0,0.57,0.0,0.69,8.0
2020-08-07 0:45:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:46:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:47:00,0.0,0.12,0.0,0.57,0.0,0.69,8.0
2020-08-07 0:48:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:49:00,0.0,0.12,0.0,0.57,0.0,0.69,8.0
2020-08-07 0:50:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:51:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:52:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:53:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:54:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:55:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
2020-08-07 0:56:00,0.0,0.12,0.0,0.55,0.0,0.67,8.0
