date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-02-02 0:0:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:1:00,0.98,0.0,0.0,1.98,0.0,1.0,11.0
2020-02-02 0:2:00,1.67,0.0,0.0,2.08,0.0,0.41,11.0
2020-02-02 0:3:00,1.43,0.0,0.0,1.88,0.0,0.45,11.0
2020-02-02 0:4:00,1.42,0.0,0.0,1.92,0.0,0.5,11.0
2020-02-02 0:5:00,1.52,0.0,0.0,1.95,0.0,0.43,11.0
2020-02-02 0:6:00,1.48,0.0,0.0,1.9,0.0,0.42,11.0
2020-02-02 0:7:00,1.47,0.0,0.0,1.97,0.0,0.5,11.0
2020-02-02 0:8:00,1.23,0.0,0.0,1.9,0.0,0.67,11.0
2020-02-02 0:9:00,1.55,0.0,0.0,1.98,0.0,0.43,11.0
2020-02-02 0:10:00,1.52,0.0,0.0,1.97,0.0,0.45,11.0
2020-02-02 0:11:00,1.45,0.0,0.0,1.97,0.0,0.52,11.0
2020-02-02 0:12:00,1.72,0.0,0.0,2.02,0.0,0.3,11.0
2020-02-02 0:13:00,1.52,0.0,0.0,1.93,0.0,0.41,11.0
2020-02-02 0:14:00,1.52,0.0,0.0,1.95,0.0,0.43,11.0
2020-02-02 0:15:00,1.47,0.0,0.0,1.95,0.0,0.48,11.0
2020-02-02 0:16:00,1.52,0.0,0.0,1.93,0.0,0.41,11.0
2020-02-02 0:17:00,1.48,0.0,0.0,1.95,0.0,0.47,11.0
2020-02-02 0:18:00,1.42,0.0,0.0,1.88,0.0,0.46,11.0
2020-02-02 0:19:00,1.53,0.0,0.0,1.97,0.0,0.44,11.0
2020-02-02 0:20:00,1.5,0.0,0.0,1.85,0.0,0.35,11.0
2020-02-02 0:21:00,1.45,0.0,0.0,1.87,0.0,0.42,11.0
2020-02-02 0:22:00,1.38,0.0,0.0,1.85,0.0,0.47,11.0
2020-02-02 0:23:00,1.45,0.0,0.0,1.92,0.0,0.47,11.0
2020-02-02 0:24:00,1.32,0.0,0.0,1.82,0.0,0.5,11.0
2020-02-02 0:25:00,0.32,0.0,0.0,0.55,0.0,0.23,11.0
2020-02-02 0:26:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:27:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:28:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:29:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:30:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:31:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:32:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:33:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:34:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:35:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:36:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:37:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:38:00,0.0,0.13,0.0,0.32,0.0,0.45,11.0
2020-02-02 0:39:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:40:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:41:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:42:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
2020-02-02 0:43:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:44:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:45:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:46:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:47:00,0.0,0.12,0.0,0.3,0.0,0.42,11.0
2020-02-02 0:48:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:49:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:50:00,0.0,0.13,0.0,0.3,0.0,0.43,11.0
2020-02-02 0:51:00,0.0,0.13,0.0,0.28,0.0,0.41,11.0
