date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-09-22 0:00:00,0.0,0.01,0.0,0.66,0.0,0.66,9.0
2020-09-22 1:00:00,0.0,0.01,0.0,0.39,0.0,0.4,9.0
2020-09-22 2:00:00,0.0,0.01,0.0,0.19,0.0,0.19,9.0
2020-09-22 3:00:00,0.0,0.01,0.0,0.08,0.0,0.08,9.0
2020-09-22 4:00:00,0.0,0.01,0.0,0.92,0.0,0.93,9.0
2020-09-22 5:00:00,0.0,0.01,0.0,2.91,0.0,2.91,9.0
2020-09-22 6:00:00,0.0,0.01,0.0,2.12,0.0,2.13,8.0
2020-09-22 7:00:00,0.0,0.01,0.0,0.37,0.0,0.38,8.0
2020-09-22 8:00:00,0.0,0.0,0.0,0.22,0.0,0.23,8.0
2020-09-22 9:00:00,0.0,0.1,0.11,0.1,0.0,0.09,8.0
2020-09-22 10:00:00,0.0,0.4,0.41,0.07,0.0,0.07,8.0
2020-09-22 11:00:00,0.0,0.27,0.35,0.11,0.0,0.03,11.0
2020-09-22 12:00:00,0.06,0.19,0.24,0.15,0.0,0.03,13.0
2020-09-22 13:00:00,0.05,0.09,0.17,0.16,0.0,0.04,14.0
2020-09-22 14:00:00,0.0,0.06,0.1,0.07,0.0,0.03,14.0
2020-09-22 15:00:00,0.03,0.01,0.06,0.1,0.0,0.03,15.0
2020-09-22 16:00:00,0.32,0.0,0.03,0.79,0.0,0.44,14.0
2020-09-22 17:00:00,0.0,0.0,0.01,1.14,0.0,1.13,10.0
2020-09-22 18:00:00,0.0,0.0,0.0,0.19,0.0,0.19,10.0
2020-09-22 19:00:00,0.0,0.05,0.0,0.21,0.0,0.26,10.0
2020-09-22 20:00:00,0.0,0.01,0.0,0.38,0.0,0.39,10.0
2020-09-22 21:00:00,0.0,0.01,0.0,0.25,0.0,0.26,9.0
2020-09-22 22:00:00,0.0,0.05,0.0,0.23,0.0,0.28,9.0
2020-09-22 23:00:00,0.0,0.13,0.0,0.65,0.0,0.78,9.0
