date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-09-26 0:00:00,0.07,0.0,0.0,0.1,0.0,0.03,62.0
2020-09-26 1:00:00,0.1,0.0,0.0,0.13,0.0,0.03,61.0
2020-09-26 2:00:00,0.07,0.0,0.0,0.1,0.0,0.03,59.0
2020-09-26 3:00:00,0.09,0.0,0.0,0.12,0.0,0.03,58.0
2020-09-26 4:00:00,0.93,0.0,0.0,0.96,0.0,0.04,56.0
2020-09-26 5:00:00,1.61,0.0,0.0,2.97,0.0,1.37,43.0
2020-09-26 6:00:00,0.0,0.01,0.0,2.14,0.0,2.14,24.0
2020-09-26 7:00:00,0.0,0.01,0.0,0.2,0.0,0.21,25.0
2020-09-26 8:00:00,1.16,0.07,0.26,1.45,0.01,0.11,25.0
2020-09-26 9:00:00,0.13,0.57,0.81,0.45,0.0,0.08,11.0
2020-09-26 10:00:00,0.2,0.93,1.27,0.61,0.0,0.07,14.0
2020-09-26 11:00:00,0.0,1.51,1.61,0.14,0.0,0.04,20.0
2020-09-26 12:00:00,0.0,1.67,1.74,0.1,0.0,0.03,34.0
2020-09-26 13:00:00,0.0,1.57,1.62,0.07,0.0,0.03,51.0
2020-09-26 14:00:00,0.0,1.58,1.65,0.1,0.0,0.03,67.0
2020-09-26 15:00:00,0.0,1.5,1.54,0.07,0.0,0.03,82.0
2020-09-26 16:00:00,0.0,0.19,0.27,0.08,0.0,0.01,95.0
2020-09-26 17:00:00,0.0,0.0,0.09,0.09,0.0,0.0,100.0
2020-09-26 18:00:00,0.0,0.0,0.06,0.07,0.0,0.01,100.0
2020-09-26 19:00:00,0.09,0.0,0.0,0.12,0.0,0.03,100.0
2020-09-26 20:00:00,0.33,0.0,0.0,0.38,0.0,0.05,98.0
2020-09-26 21:00:00,0.29,0.0,0.0,0.33,0.0,0.04,94.0
2020-09-26 22:00:00,0.55,0.0,0.0,0.59,0.0,0.04,89.0
2020-09-26 23:00:00,0.38,0.0,0.0,0.41,0.0,0.03,82.0
