date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-19 0:00:00,0.05,0.01,0.0,0.75,0.0,0.71,65.0
2020-05-19 1:00:00,0.0,0.97,0.0,0.49,0.0,1.46,65.0
2020-05-19 2:00:00,0.0,1.0,0.0,0.3,0.0,1.3,72.0
2020-05-19 3:00:00,0.0,1.0,0.0,0.16,0.0,1.16,82.0
2020-05-19 4:00:00,0.01,0.08,0.0,0.19,0.0,0.26,91.0
2020-05-19 5:00:00,0.0,0.01,0.0,0.16,0.0,0.16,94.0
2020-05-19 6:00:00,0.0,0.0,0.0,0.17,0.0,0.18,94.0
2020-05-19 7:00:00,0.12,0.0,0.04,0.2,0.0,0.05,92.0
2020-05-19 8:00:00,0.24,0.0,0.19,0.47,0.0,0.03,91.0
2020-05-19 9:00:00,0.11,0.26,0.59,0.48,0.0,0.04,88.0
2020-05-19 10:00:00,0.25,0.22,0.55,0.67,0.0,0.08,89.0
2020-05-19 11:00:00,0.0,0.49,0.62,0.17,0.0,0.04,87.0
2020-05-19 12:00:00,0.1,0.48,0.69,0.36,0.0,0.05,90.0
2020-05-19 13:00:00,0.0,0.53,0.61,0.1,0.0,0.03,94.0
2020-05-19 14:00:00,0.11,0.07,0.23,0.27,0.0,0.01,100.0
2020-05-19 15:00:00,0.0,0.09,0.25,0.16,0.0,0.0,99.0
2020-05-19 16:00:00,0.0,0.0,0.13,0.13,0.0,0.0,100.0
2020-05-19 17:00:00,0.78,0.02,0.42,1.24,0.0,0.05,100.0
2020-05-19 18:00:00,0.58,0.03,0.22,0.83,0.0,0.06,90.0
2020-05-19 19:00:00,0.01,0.01,0.09,0.12,0.0,0.03,83.0
2020-05-19 20:00:00,0.22,0.0,0.02,0.27,0.0,0.03,83.0
2020-05-19 21:00:00,0.27,0.0,0.0,0.31,0.0,0.04,80.0
2020-05-19 22:00:00,0.21,0.0,0.0,0.24,0.0,0.03,76.0
2020-05-19 23:00:00,0.22,0.0,0.0,0.25,0.0,0.03,73.0
