date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-12 0:00:00,0.03,0.01,0.0,0.06,0.0,0.03,39.0
2020-05-12 1:00:00,0.04,0.0,0.0,0.07,0.0,0.03,38.0
2020-05-12 2:00:00,0.04,0.01,0.0,0.07,0.0,0.03,37.0
2020-05-12 3:00:00,0.01,0.01,0.0,0.04,0.0,0.03,35.0
2020-05-12 4:00:00,0.04,0.0,0.0,0.07,0.0,0.04,35.0
2020-05-12 5:00:00,0.02,0.8,0.01,0.07,0.0,0.85,34.0
2020-05-12 6:00:00,0.0,2.01,0.01,0.05,0.0,2.05,42.0
2020-05-12 7:00:00,0.0,2.01,0.01,0.22,0.0,2.22,62.0
2020-05-12 8:00:00,0.11,0.16,0.0,0.16,0.0,0.21,82.0
2020-05-12 9:00:00,0.21,0.0,0.03,0.29,0.0,0.05,82.0
2020-05-12 10:00:00,0.35,0.04,0.11,0.19,0.31,0.07,78.0
2020-05-12 11:00:00,0.02,0.2,0.31,0.21,0.0,0.08,75.0
2020-05-12 12:00:00,0.06,0.12,0.25,0.21,0.0,0.03,76.0
2020-05-12 13:00:00,0.03,0.1,0.22,0.18,0.0,0.03,76.0
2020-05-12 14:00:00,0.07,0.01,0.09,0.17,0.0,0.03,76.0
2020-05-12 15:00:00,0.08,0.01,0.1,0.2,0.0,0.03,75.0
2020-05-12 16:00:00,0.46,0.0,0.02,0.25,0.28,0.06,74.0
2020-05-12 17:00:00,0.49,0.0,0.01,0.53,0.0,0.03,69.0
2020-05-12 18:00:00,0.58,0.0,0.01,0.41,0.27,0.09,63.0
2020-05-12 19:00:00,0.54,0.0,0.01,0.3,0.28,0.03,56.0
2020-05-12 20:00:00,0.26,0.0,0.01,0.3,0.0,0.03,48.0
2020-05-12 21:00:00,0.36,0.0,0.01,0.44,0.0,0.07,45.0
2020-05-12 22:00:00,0.16,0.0,0.01,0.2,0.0,0.03,40.0
2020-05-12 23:00:00,0.34,0.0,0.01,0.38,0.0,0.04,38.0
