date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-17 0:00:00,0.0,0.01,0.0,0.1,0.0,0.1,60.0
2020-03-17 1:00:00,0.0,2.38,0.01,0.1,0.0,2.47,60.0
2020-03-17 2:00:00,0.0,1.64,0.01,0.1,0.0,1.73,83.0
2020-03-17 3:00:00,0.01,0.01,0.0,0.09,0.0,0.09,100.0
2020-03-17 4:00:00,0.0,0.01,0.0,0.09,0.0,0.1,100.0
2020-03-17 5:00:00,0.0,0.01,0.0,0.09,0.0,0.1,100.0
2020-03-17 6:00:00,0.0,0.01,0.0,0.12,0.0,0.13,100.0
2020-03-17 7:00:00,0.15,0.0,0.02,0.2,0.0,0.03,100.0
2020-03-17 8:00:00,0.02,0.02,0.08,0.09,0.0,0.02,98.0
2020-03-17 9:00:00,0.09,0.06,0.14,0.19,0.01,0.03,97.0
2020-03-17 10:00:00,0.01,0.08,0.23,0.18,0.0,0.02,96.0
2020-03-17 11:00:00,0.08,0.09,0.37,0.37,0.01,0.03,96.0
2020-03-17 12:00:00,0.02,0.07,0.24,0.22,0.0,0.03,95.0
2020-03-17 13:00:00,0.06,0.11,0.28,0.25,0.01,0.03,95.0
2020-03-17 14:00:00,0.05,0.01,0.09,0.15,0.0,0.02,95.0
2020-03-17 15:00:00,0.07,0.0,0.09,0.18,0.0,0.02,95.0
2020-03-17 16:00:00,0.07,0.0,0.04,0.14,0.0,0.03,92.0
2020-03-17 17:00:00,0.29,0.0,0.02,0.35,0.0,0.04,91.0
2020-03-17 18:00:00,0.81,0.0,0.01,0.85,0.0,0.03,87.0
2020-03-17 19:00:00,0.43,0.0,0.01,0.46,0.0,0.03,76.0
2020-03-17 20:00:00,0.29,0.0,0.01,0.33,0.0,0.03,71.0
2020-03-17 21:00:00,0.29,0.0,0.01,0.33,0.0,0.03,68.0
2020-03-17 22:00:00,0.17,0.0,0.01,0.2,0.0,0.03,65.0
2020-03-17 23:00:00,0.07,0.0,0.0,0.1,0.0,0.03,61.0
