date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-29 0:00:00,0.01,0.01,0.0,0.12,0.0,0.12,84.0
2020-03-29 1:00:00,0.0,1.76,0.01,0.16,0.0,1.9,84.0
2020-03-29 2:00:00,0.0,0.01,0.0,0.19,0.0,0.21,100.0
2020-03-29 3:00:00,0.0,0.01,0.0,0.21,0.0,0.22,100.0
2020-03-29 4:00:00,0.0,0.01,0.0,0.19,0.0,0.2,100.0
2020-03-29 5:00:00,0.0,0.01,0.0,0.17,0.0,0.18,100.0
2020-03-29 6:00:00,0.0,0.01,0.0,0.26,0.0,0.27,100.0
2020-03-29 7:00:00,0.14,0.0,0.02,0.22,0.0,0.05,100.0
2020-03-29 8:00:00,0.04,0.06,0.17,0.18,0.0,0.03,99.0
2020-03-29 9:00:00,0.52,0.09,0.48,0.92,0.03,0.06,98.0
2020-03-29 10:00:00,0.1,0.83,1.16,0.47,0.01,0.04,92.0
2020-03-29 11:00:00,0.67,0.41,1.05,1.25,0.08,0.02,95.0
2020-03-29 12:00:00,0.28,0.77,1.65,1.14,0.38,0.36,95.0
2020-03-29 13:00:00,0.03,0.3,1.48,0.3,0.93,0.01,98.0
2020-03-29 14:00:00,0.09,0.0,2.23,1.01,1.32,0.0,100.0
2020-03-29 15:00:00,0.21,0.44,2.65,1.7,0.74,0.02,99.0
2020-03-29 16:00:00,0.87,0.17,2.03,2.38,0.37,0.02,100.0
2020-03-29 17:00:00,0.02,0.81,1.8,0.61,0.43,0.03,94.0
2020-03-29 18:00:00,0.0,0.0,1.23,0.29,0.93,0.0,100.0
2020-03-29 19:00:00,0.04,0.0,0.4,0.3,0.16,0.02,100.0
2020-03-29 20:00:00,0.34,0.0,0.02,0.39,0.0,0.04,100.0
2020-03-29 21:00:00,0.32,0.0,0.01,0.37,0.0,0.04,96.0
2020-03-29 22:00:00,0.32,0.0,0.01,0.38,0.0,0.04,92.0
2020-03-29 23:00:00,0.16,0.0,0.01,0.2,0.0,0.04,89.0
