date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-07-26 0:00:00,0.18,0.0,0.01,0.21,0.0,0.03,37.0
2020-07-26 1:00:00,0.14,0.0,0.0,0.18,0.0,0.03,34.0
2020-07-26 2:00:00,0.12,0.0,0.0,0.16,0.0,0.03,32.0
2020-07-26 3:00:00,0.13,0.0,0.0,0.17,0.0,0.03,30.0
2020-07-26 4:00:00,0.13,0.0,0.0,0.17,0.0,0.03,28.0
2020-07-26 5:00:00,0.09,0.0,0.0,0.17,0.0,0.08,26.0
2020-07-26 6:00:00,0.0,0.01,0.0,0.2,0.0,0.2,25.0
2020-07-26 7:00:00,0.0,0.08,0.08,0.21,0.0,0.21,25.0
2020-07-26 8:00:00,0.03,0.12,0.24,0.19,0.0,0.04,25.0
2020-07-26 9:00:00,0.15,0.17,0.33,0.6,0.0,0.28,25.0
2020-07-26 10:00:00,0.08,0.35,0.59,0.44,0.0,0.12,25.0
2020-07-26 11:00:00,0.02,0.42,0.71,0.34,0.0,0.03,27.0
2020-07-26 12:00:00,0.02,0.39,0.76,0.48,0.0,0.09,29.0
2020-07-26 13:00:00,0.0,1.25,1.62,0.4,0.0,0.04,33.0
2020-07-26 14:00:00,0.34,0.38,0.87,0.85,0.0,0.03,46.0
2020-07-26 15:00:00,0.01,0.33,0.55,0.29,0.0,0.06,45.0
2020-07-26 16:00:00,0.04,0.14,0.32,0.32,0.0,0.09,49.0
2020-07-26 17:00:00,0.2,0.05,0.15,0.34,0.0,0.03,49.0
2020-07-26 18:00:00,0.4,0.0,0.13,0.62,0.0,0.09,47.0
2020-07-26 19:00:00,0.55,0.0,0.04,0.65,0.0,0.06,42.0
2020-07-26 20:00:00,0.39,0.0,0.02,0.44,0.0,0.04,35.0
2020-07-26 21:00:00,0.45,0.0,0.01,0.5,0.0,0.04,30.0
2020-07-26 22:00:00,0.39,0.0,0.01,0.45,0.0,0.04,25.0
2020-07-26 23:00:00,0.44,0.0,0.01,0.48,0.0,0.03,19.0
