date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-09-11 0:00:00,0.0,0.01,0.0,0.07,0.0,0.08,9.0
2020-09-11 1:00:00,0.0,0.01,0.0,0.38,0.0,0.39,9.0
2020-09-11 2:00:00,0.0,0.01,0.0,0.16,0.0,0.17,9.0
2020-09-11 3:00:00,0.0,0.01,0.0,0.06,0.0,0.07,9.0
2020-09-11 4:00:00,0.0,0.01,0.0,0.06,0.0,0.07,9.0
2020-09-11 5:00:00,0.0,0.01,0.0,0.06,0.0,0.07,9.0
2020-09-11 6:00:00,0.0,0.01,0.0,0.07,0.0,0.08,8.0
2020-09-11 7:00:00,0.0,0.01,0.0,0.17,0.0,0.18,8.0
2020-09-11 8:00:00,0.0,0.0,0.01,0.14,0.0,0.14,8.0
2020-09-11 9:00:00,0.0,0.03,0.06,0.17,0.0,0.14,8.0
2020-09-11 10:00:00,0.0,0.59,0.61,0.16,0.0,0.14,8.0
2020-09-11 11:00:00,0.0,0.51,0.61,0.13,0.0,0.03,13.0
2020-09-11 12:00:00,0.04,0.54,0.67,0.21,0.0,0.04,17.0
2020-09-11 13:00:00,0.01,0.3,0.51,0.25,0.0,0.03,23.0
2020-09-11 14:00:00,0.08,0.06,0.17,0.24,0.0,0.05,26.0
2020-09-11 15:00:00,0.15,0.01,0.08,0.29,0.0,0.08,25.0
2020-09-11 16:00:00,0.13,0.0,0.02,0.18,0.0,0.03,24.0
2020-09-11 17:00:00,0.31,0.0,0.01,0.36,0.0,0.04,22.0
2020-09-11 18:00:00,0.19,0.0,0.01,0.23,0.0,0.03,17.0
2020-09-11 19:00:00,0.19,0.0,0.01,0.22,0.0,0.03,14.0
2020-09-11 20:00:00,0.1,0.01,0.0,0.22,0.0,0.12,12.0
2020-09-11 21:00:00,0.0,0.01,0.0,0.2,0.0,0.21,10.0
2020-09-11 22:00:00,0.0,0.01,0.0,0.21,0.0,0.22,10.0
2020-09-11 23:00:00,0.0,0.01,0.0,0.14,0.0,0.15,10.0
