date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-06-28 0:00:00,0.0,0.01,0.0,0.39,0.0,0.4,9.0
2020-06-28 1:00:00,0.0,0.55,0.0,0.43,0.0,0.98,9.0
2020-06-28 2:00:00,0.0,0.01,0.0,0.39,0.0,0.4,10.0
2020-06-28 3:00:00,0.0,0.01,0.0,0.34,0.0,0.34,10.0
2020-06-28 4:00:00,0.0,0.01,0.0,0.38,0.0,0.38,10.0
2020-06-28 5:00:00,0.0,1.43,0.0,0.36,0.0,1.79,10.0
2020-06-28 6:00:00,0.0,3.3,0.0,0.48,0.0,3.78,24.0
2020-06-28 7:00:00,0.0,3.3,0.0,0.57,0.0,3.87,57.0
2020-06-28 8:00:00,0.39,0.22,0.0,0.45,0.0,0.28,89.0
2020-06-28 9:00:00,0.86,0.0,0.0,1.18,0.0,0.32,87.0
2020-06-28 10:00:00,1.44,0.0,0.0,1.93,0.0,0.5,76.0
2020-06-28 11:00:00,1.09,0.0,0.0,1.18,0.0,0.09,57.0
2020-06-28 12:00:00,0.4,0.0,0.0,0.43,0.0,0.03,43.0
2020-06-28 13:00:00,0.84,0.0,0.0,0.9,0.0,0.05,38.0
2020-06-28 14:00:00,0.48,0.0,0.0,0.51,0.0,0.03,28.0
2020-06-28 15:00:00,0.33,0.0,0.0,0.36,0.0,0.03,23.0
2020-06-28 16:00:00,0.45,0.0,0.0,0.49,0.0,0.04,18.0
2020-06-28 17:00:00,0.17,0.0,0.0,0.33,0.0,0.16,13.0
2020-06-28 18:00:00,0.0,0.01,0.0,1.86,0.0,1.87,10.0
2020-06-28 19:00:00,0.0,0.01,0.0,1.51,0.0,1.52,10.0
2020-06-28 20:00:00,0.0,0.01,0.0,0.79,0.0,0.8,10.0
2020-06-28 21:00:00,0.0,0.01,0.0,0.46,0.0,0.47,10.0
2020-06-28 22:00:00,0.0,0.01,0.0,0.57,0.0,0.58,10.0
2020-06-28 23:00:00,0.0,0.01,0.0,0.5,0.0,0.5,10.0
