date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-23 0:00:00,0.0,0.01,0.0,0.31,0.0,0.32,0.0
2020-01-23 1:00:00,0.01,2.49,0.0,0.32,0.0,2.8,0.0
2020-01-23 2:00:00,0.0,3.0,0.0,0.31,0.0,3.31,24.0
2020-01-23 3:00:00,0.0,3.0,0.0,0.32,0.0,3.32,53.0
2020-01-23 4:00:00,0.0,0.11,0.0,0.3,0.0,0.42,82.0
2020-01-23 5:00:00,0.0,0.01,0.0,0.31,0.0,0.32,84.0
2020-01-23 6:00:00,0.0,0.01,0.0,0.27,0.0,0.28,83.0
2020-01-23 7:00:00,0.0,0.01,0.0,0.87,0.0,0.87,83.0
2020-01-23 8:00:00,0.63,0.0,0.0,0.73,0.0,0.1,83.0
2020-01-23 9:00:00,0.54,0.0,0.0,0.57,0.0,0.03,75.0
2020-01-23 10:00:00,0.53,0.0,0.0,0.62,0.0,0.09,69.0
2020-01-23 11:00:00,0.15,0.0,0.0,0.18,0.0,0.03,62.0
2020-01-23 12:00:00,0.17,0.0,0.0,0.2,0.0,0.03,60.0
2020-01-23 13:00:00,0.32,0.0,0.0,0.37,0.0,0.05,58.0
2020-01-23 14:00:00,0.24,0.0,0.0,0.27,0.0,0.03,54.0
2020-01-23 15:00:00,0.27,0.0,0.0,0.3,0.0,0.03,51.0
2020-01-23 16:00:00,0.49,0.0,0.0,0.53,0.0,0.04,46.0
2020-01-23 17:00:00,0.91,0.0,0.0,0.95,0.0,0.04,40.0
2020-01-23 18:00:00,1.13,0.0,0.0,1.22,0.0,0.09,29.0
2020-01-23 19:00:00,0.29,0.0,0.0,0.32,0.0,0.03,14.0
2020-01-23 20:00:00,0.31,0.0,0.0,0.34,0.0,0.03,11.0
2020-01-23 21:00:00,0.44,0.0,0.0,0.75,0.0,0.31,6.0
2020-01-23 22:00:00,0.0,0.01,0.0,0.46,0.0,0.47,0.0
2020-01-23 23:00:00,0.0,0.01,0.0,0.49,0.0,0.5,0.0
