date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-17 0:00:00,0.02,0.01,0.0,0.16,0.0,0.14,54.0
2020-03-17 1:00:00,0.0,2.3,0.0,0.05,0.0,2.35,54.0
2020-03-17 2:00:00,0.0,2.38,0.0,0.05,0.0,2.42,75.0
2020-03-17 3:00:00,0.0,0.06,0.0,0.05,0.0,0.11,98.0
2020-03-17 4:00:00,0.0,0.01,0.0,0.04,0.0,0.05,100.0
2020-03-17 5:00:00,0.0,0.01,0.0,0.04,0.0,0.04,100.0
2020-03-17 6:00:00,0.0,0.01,0.0,0.03,0.0,0.04,100.0
2020-03-17 7:00:00,0.0,0.01,0.02,0.05,0.0,0.04,100.0
2020-03-17 8:00:00,0.0,0.01,0.1,0.05,0.04,0.0,100.0
2020-03-17 9:00:00,0.47,0.02,0.18,0.63,0.03,0.03,100.0
2020-03-17 10:00:00,0.49,0.11,0.25,0.66,0.02,0.05,94.0
2020-03-17 11:00:00,0.27,0.24,0.47,0.5,0.02,0.02,88.0
2020-03-17 12:00:00,0.03,0.13,0.26,0.15,0.02,0.01,86.0
2020-03-17 13:00:00,0.51,0.08,0.29,0.73,0.02,0.02,87.0
2020-03-17 14:00:00,0.95,0.0,0.11,1.09,0.01,0.03,82.0
2020-03-17 15:00:00,0.01,0.01,0.09,0.11,0.0,0.02,70.0
2020-03-17 16:00:00,0.01,0.01,0.04,0.06,0.0,0.01,69.0
2020-03-17 17:00:00,1.0,0.0,0.02,1.08,0.0,0.06,69.0
2020-03-17 18:00:00,0.52,0.0,0.0,0.56,0.0,0.04,56.0
2020-03-17 19:00:00,1.14,0.0,0.0,1.16,0.0,0.03,49.0
2020-03-17 20:00:00,0.18,0.0,0.0,0.2,0.0,0.03,35.0
2020-03-17 21:00:00,0.36,0.0,0.0,0.39,0.0,0.04,33.0
2020-03-17 22:00:00,0.2,0.0,0.0,0.23,0.0,0.03,28.0
2020-03-17 23:00:00,0.14,0.0,0.0,0.17,0.0,0.03,26.0
