date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-02 0:00:00,0.0,0.01,0.0,0.1,0.0,0.11,81.0
2020-12-02 1:00:00,0.0,2.0,0.0,0.07,0.0,2.07,81.0
2020-12-02 2:00:00,0.0,0.01,0.0,0.04,0.0,0.05,100.0
2020-12-02 3:00:00,0.0,0.01,0.0,0.04,0.0,0.04,100.0
2020-12-02 4:00:00,0.0,0.01,0.0,0.03,0.0,0.04,100.0
2020-12-02 5:00:00,0.0,0.01,0.0,0.04,0.0,0.04,100.0
2020-12-02 6:00:00,0.0,0.01,0.0,0.04,0.0,0.04,100.0
2020-12-02 7:00:00,0.02,0.0,0.0,0.04,0.0,0.03,100.0
2020-12-02 8:00:00,0.89,0.01,0.04,0.96,0.0,0.04,99.0
2020-12-02 9:00:00,0.0,0.12,0.29,0.16,0.01,0.01,88.0
2020-12-02 10:00:00,0.0,0.47,0.67,0.17,0.03,0.0,88.0
2020-12-02 11:00:00,0.0,0.73,0.83,0.08,0.02,0.0,91.0
2020-12-02 12:00:00,0.0,0.07,0.56,0.45,0.03,0.0,95.0
2020-12-02 13:00:00,0.0,0.01,0.21,0.18,0.03,0.0,100.0
2020-12-02 14:00:00,0.0,0.01,0.09,0.05,0.04,0.01,100.0
2020-12-02 15:00:00,0.0,0.01,0.12,0.06,0.05,0.0,100.0
2020-12-02 16:00:00,0.01,0.01,0.03,0.03,0.02,0.01,100.0
2020-12-02 17:00:00,0.13,0.0,0.0,0.16,0.0,0.03,99.0
2020-12-02 18:00:00,0.21,0.0,0.0,0.24,0.0,0.03,97.0
2020-12-02 19:00:00,0.19,0.0,0.0,0.22,0.0,0.03,95.0
2020-12-02 20:00:00,0.14,0.0,0.0,0.17,0.0,0.03,91.0
2020-12-02 21:00:00,0.04,0.01,0.0,0.06,0.0,0.03,89.0
2020-12-02 22:00:00,0.37,0.0,0.0,0.41,0.0,0.03,88.0
2020-12-02 23:00:00,0.25,0.0,0.0,0.28,0.0,0.03,83.0
