date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-13 0:00:00,0.0,0.01,0.0,0.18,0.0,0.18,10.0
2020-12-13 1:00:00,0.0,0.01,0.0,0.09,0.0,0.1,10.0
2020-12-13 2:00:00,0.0,0.01,0.0,0.04,0.0,0.05,10.0
2020-12-13 3:00:00,0.0,0.01,0.0,0.04,0.0,0.05,10.0
2020-12-13 4:00:00,0.0,0.01,0.0,0.04,0.0,0.04,10.0
2020-12-13 5:00:00,0.0,0.01,0.0,0.04,0.0,0.05,10.0
2020-12-13 6:00:00,0.0,0.01,0.0,0.04,0.0,0.04,10.0
2020-12-13 7:00:00,0.0,0.01,0.0,0.04,0.0,0.04,9.0
2020-12-13 8:00:00,0.0,0.01,0.0,0.04,0.0,0.05,9.0
2020-12-13 9:00:00,0.0,0.01,0.02,0.04,0.0,0.04,9.0
2020-12-13 10:00:00,0.0,0.06,0.13,0.24,0.02,0.18,9.0
2020-12-13 11:00:00,0.3,0.46,0.15,0.29,0.07,0.37,9.0
2020-12-13 12:00:00,0.0,0.19,0.17,0.04,0.02,0.08,9.0
2020-12-13 13:00:00,0.01,0.03,0.11,0.1,0.01,0.02,11.0
2020-12-13 14:00:00,0.02,0.01,0.07,0.21,0.0,0.14,11.0
2020-12-13 15:00:00,0.0,0.01,0.06,0.16,0.0,0.11,10.0
2020-12-13 16:00:00,0.0,0.01,0.02,0.25,0.0,0.24,10.0
2020-12-13 17:00:00,0.0,0.01,0.0,0.2,0.0,0.21,10.0
2020-12-13 18:00:00,0.0,0.01,0.0,0.34,0.0,0.35,10.0
2020-12-13 19:00:00,0.0,0.01,0.0,0.31,0.0,0.32,10.0
2020-12-13 20:00:00,0.0,0.01,0.0,0.23,0.0,0.24,10.0
2020-12-13 21:00:00,0.0,0.01,0.0,0.32,0.0,0.33,9.0
2020-12-13 22:00:00,0.0,0.01,0.0,0.18,0.0,0.19,9.0
2020-12-13 23:00:00,0.0,0.01,0.0,0.13,0.0,0.13,9.0
