date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-04-28 0:00:00,0.0,0.01,0.0,0.19,0.0,0.2,0.0
2020-04-28 1:00:00,0.0,2.63,0.0,0.15,0.0,2.78,0.0
2020-04-28 2:00:00,0.0,3.0,0.0,0.15,0.0,3.15,25.0
2020-04-28 3:00:00,0.0,3.0,0.0,0.13,0.0,3.13,54.0
2020-04-28 4:00:00,0.0,0.16,0.0,0.13,0.0,0.29,83.0
2020-04-28 5:00:00,0.0,0.01,0.0,0.11,0.0,0.12,85.0
2020-04-28 6:00:00,0.0,0.01,0.0,0.16,0.0,0.16,85.0
2020-04-28 7:00:00,0.0,0.01,0.0,0.15,0.0,0.16,85.0
2020-04-28 8:00:00,1.62,0.0,0.0,2.02,0.0,0.41,85.0
2020-04-28 9:00:00,0.87,0.0,0.0,0.93,0.0,0.07,66.0
2020-04-28 10:00:00,0.55,0.0,0.0,0.59,0.0,0.04,54.0
2020-04-28 11:00:00,0.27,0.0,0.0,0.3,0.0,0.03,46.0
2020-04-28 12:00:00,0.27,0.0,0.0,0.29,0.0,0.02,42.0
2020-04-28 13:00:00,1.2,0.0,0.0,1.28,0.0,0.09,38.0
2020-04-28 14:00:00,0.45,0.0,0.0,0.49,0.0,0.03,24.0
2020-04-28 15:00:00,0.89,0.0,0.0,0.92,0.0,0.04,18.0
2020-04-28 16:00:00,0.2,0.0,0.0,0.22,0.0,0.03,8.0
2020-04-28 17:00:00,0.0,0.01,0.0,0.0,0.0,0.01,6.0
2020-04-28 18:00:00,0.0,0.01,0.0,0.0,0.0,0.01,5.0
2020-04-28 19:00:00,0.0,0.01,0.0,0.0,0.0,0.01,5.0
2020-04-28 20:00:00,0.0,0.01,0.0,0.0,0.0,0.01,5.0
2020-04-28 21:00:00,0.0,0.01,0.0,0.0,0.0,0.01,5.0
2020-04-28 22:00:00,0.0,0.01,0.0,0.0,0.0,0.01,5.0
2020-04-28 23:00:00,0.0,0.01,0.0,0.0,0.0,0.01,5.0
