date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-20 0:00:00,0.0,0.01,0.0,0.29,0.0,0.3,0.0
2020-05-20 1:00:00,0.0,2.94,0.0,0.24,0.0,3.18,0.0
2020-05-20 2:00:00,0.01,2.65,0.0,0.31,0.0,2.95,27.0
2020-05-20 3:00:00,0.0,3.0,0.0,0.2,0.0,3.2,52.0
2020-05-20 4:00:00,0.0,0.2,0.0,0.15,0.0,0.35,81.0
2020-05-20 5:00:00,0.0,0.01,0.0,0.17,0.0,0.17,84.0
2020-05-20 6:00:00,0.0,0.01,0.0,0.17,0.0,0.17,83.0
2020-05-20 7:00:00,0.0,0.01,0.0,0.17,0.0,0.17,83.0
2020-05-20 8:00:00,0.15,0.0,0.0,0.18,0.0,0.03,83.0
2020-05-20 9:00:00,1.25,0.0,0.0,1.34,0.0,0.09,81.0
2020-05-20 10:00:00,0.53,0.0,0.0,0.58,0.0,0.05,68.0
2020-05-20 11:00:00,0.24,0.0,0.0,0.27,0.0,0.03,61.0
2020-05-20 12:00:00,0.25,0.0,0.0,0.28,0.0,0.03,58.0
2020-05-20 13:00:00,1.29,0.0,0.0,1.35,0.0,0.07,55.0
2020-05-20 14:00:00,0.95,0.0,0.0,1.04,0.0,0.1,40.0
2020-05-20 15:00:00,0.57,0.0,0.0,0.61,0.0,0.04,28.0
2020-05-20 16:00:00,0.21,0.41,0.0,0.28,0.0,0.48,20.0
2020-05-20 17:00:00,0.77,1.19,0.0,1.55,0.0,1.99,22.0
2020-05-20 18:00:00,0.62,0.73,0.0,0.78,0.0,0.9,23.0
2020-05-20 19:00:00,0.54,0.25,0.0,0.96,0.0,0.68,23.0
2020-05-20 20:00:00,0.0,0.01,0.0,1.2,0.0,1.2,18.0
2020-05-20 21:00:00,0.0,0.01,0.0,0.49,0.0,0.49,18.0
2020-05-20 22:00:00,0.0,0.01,0.0,0.52,0.0,0.53,18.0
2020-05-20 23:00:00,0.07,0.01,0.0,0.54,0.0,0.48,18.0
