date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-06-03 0:00:00,0.0,0.01,0.0,0.33,0.0,0.34,1.0
2020-06-03 1:00:00,0.0,2.85,0.0,0.15,0.0,3.0,1.0
2020-06-03 2:00:00,0.0,3.0,0.0,0.14,0.0,3.14,29.0
2020-06-03 3:00:00,0.0,3.0,0.0,0.25,0.0,3.25,58.0
2020-06-03 4:00:00,0.0,0.16,0.0,0.18,0.0,0.35,87.0
2020-06-03 5:00:00,0.0,0.01,0.0,0.13,0.0,0.13,89.0
2020-06-03 6:00:00,0.0,0.01,0.0,0.13,0.0,0.13,88.0
2020-06-03 7:00:00,0.01,0.01,0.0,0.4,0.0,0.39,88.0
2020-06-03 8:00:00,0.0,0.01,0.0,0.44,0.0,0.45,88.0
2020-06-03 9:00:00,0.0,0.01,0.0,0.23,0.0,0.24,88.0
2020-06-03 10:00:00,0.0,0.01,0.0,0.32,0.0,0.33,88.0
2020-06-03 11:00:00,0.05,0.0,0.0,0.15,0.0,0.11,88.0
2020-06-03 12:00:00,1.5,0.0,0.0,0.5,0.0,0.02,86.0
2020-06-03 13:00:00,1.21,0.0,0.0,1.35,0.0,0.16,69.0
2020-06-03 14:00:00,0.46,0.0,0.0,0.54,0.0,0.08,54.0
2020-06-03 15:00:00,0.33,0.0,0.0,0.36,0.0,0.03,47.0
2020-06-03 16:00:00,0.38,0.0,0.0,0.42,0.0,0.04,43.0
2020-06-03 17:00:00,0.6,0.0,0.0,0.63,0.0,0.04,38.0
2020-06-03 18:00:00,0.67,0.0,0.0,0.7,0.0,0.03,31.0
2020-06-03 19:00:00,0.79,0.0,0.0,0.82,0.0,0.04,24.0
2020-06-03 20:00:00,0.94,0.0,0.0,1.05,0.0,0.12,14.0
2020-06-03 21:00:00,0.02,0.01,0.0,0.76,0.0,0.74,3.0
2020-06-03 22:00:00,0.0,0.01,0.0,0.75,0.0,0.76,2.0
2020-06-03 23:00:00,0.0,0.01,0.0,0.8,0.0,0.8,2.0
