date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-10-25 0:00:00,0.2,0.0,0.0,0.24,0.0,0.04,27.0
2020-10-25 1:00:00,0.19,0.0,0.0,0.22,0.0,0.03,25.0
2020-10-25 2:00:00,0.12,0.0,0.0,0.15,0.0,0.03,23.0
2020-10-25 3:00:00,0.16,0.0,0.0,0.19,0.0,0.03,17.0
2020-10-25 4:00:00,0.15,0.0,0.0,0.18,0.0,0.03,15.0
2020-10-25 5:00:00,0.08,1.49,0.0,0.19,0.0,1.6,12.0
2020-10-25 6:00:00,0.0,3.3,0.0,0.21,0.0,3.51,25.0
2020-10-25 7:00:00,0.0,3.3,0.0,0.19,0.0,3.49,56.0
2020-10-25 8:00:00,2.25,0.16,0.0,3.25,0.0,1.16,87.0
2020-10-25 9:00:00,1.41,0.0,0.0,1.53,0.0,0.12,63.0
2020-10-25 10:00:00,0.35,0.0,0.0,0.36,0.0,0.02,47.0
2020-10-25 11:00:00,0.18,0.0,0.0,0.2,0.0,0.02,42.0
2020-10-25 12:00:00,0.15,0.0,0.0,0.18,0.0,0.03,40.0
2020-10-25 13:00:00,0.16,0.0,0.0,0.19,0.0,0.03,37.0
2020-10-25 14:00:00,0.14,0.0,0.0,0.17,0.0,0.03,34.0
2020-10-25 15:00:00,0.16,0.0,0.0,0.19,0.0,0.03,32.0
2020-10-25 16:00:00,0.36,0.0,0.0,0.38,0.0,0.02,30.0
2020-10-25 17:00:00,1.02,0.0,0.0,1.62,0.0,0.6,26.0
2020-10-25 18:00:00,0.27,0.01,0.0,1.35,0.0,1.09,13.0
2020-10-25 19:00:00,0.0,0.01,0.0,1.59,0.0,1.6,10.0
2020-10-25 20:00:00,0.0,0.01,0.0,1.97,0.0,1.98,10.0
2020-10-25 21:00:00,0.0,0.01,0.0,0.77,0.0,0.78,10.0
2020-10-25 22:00:00,0.0,0.01,0.0,0.68,0.0,0.69,10.0
2020-10-25 23:00:00,0.0,0.01,0.0,0.92,0.0,0.93,10.0
