date,Production(W),Consumption(W)
2022-10-28 0:00:00,0.0,6.497
2022-10-28 1:00:00,0.0,6.37
2022-10-28 2:00:00,0.0,6.521
2022-10-28 3:00:00,0.0,6.333
2022-10-28 4:00:00,0.0,6.038
2022-10-28 5:00:00,0.0,5.753
2022-10-28 6:00:00,0.0,5.801
2022-10-28 7:00:00,1.478,5.997
2022-10-28 8:00:00,4.23,6.398
2022-10-28 9:00:00,20.491,7.838
2022-10-28 10:00:00,33.107,9.221
2022-10-28 11:00:00,37.139,10.06
2022-10-28 12:00:00,38.405,10.316
2022-10-28 13:00:00,37.558,10.199
2022-10-28 14:00:00,33.873,10.182
2022-10-28 15:00:00,24.751,10.18
2022-10-28 16:00:00,14.094,10.236
2022-10-28 17:00:00,2.401,10.075
2022-10-28 18:00:00,0.0,9.623
2022-10-28 19:00:00,0.0,9.228
2022-10-28 20:00:00,0.0,8.398
2022-10-28 21:00:00,0.0,7.261
2022-10-28 22:00:00,0.0,6.278
2022-10-28 23:00:00,0.0,6.174
