date,Production(W),Consumption(W)
2022-10-30 0:00:00,0.0,5.267
2022-10-30 1:00:00,0.0,5.224
2022-10-30 2:00:00,0.0,5.125
2022-10-30 3:00:00,0.0,5.131
2022-10-30 4:00:00,0.0,5.242
2022-10-30 5:00:00,0.0,5.19
2022-10-30 6:00:00,0.0,5.172
2022-10-30 7:00:00,0.805,5.063
2022-10-30 8:00:00,4.284,5.075
2022-10-30 9:00:00,22.493,5.419
2022-10-30 10:00:00,34.411,5.731
2022-10-30 11:00:00,38.428,5.801
2022-10-30 12:00:00,39.637,5.454
2022-10-30 13:00:00,38.846,5.386
2022-10-30 14:00:00,35.83,5.44
2022-10-30 15:00:00,27.641,5.424
2022-10-30 16:00:00,15.495,5.28
2022-10-30 17:00:00,2.975,5.307
2022-10-30 18:00:00,0.0,5.354
2022-10-30 19:00:00,0.0,5.373
2022-10-30 20:00:00,0.0,5.379
2022-10-30 21:00:00,0.0,5.303
2022-10-30 22:00:00,0.0,5.289
2022-10-30 23:00:00,0.0,5.279
