date,Production(W),Consumption(W)
2022-05-31 0:00:00,0.0,6.316
2022-05-31 1:00:00,0.0,6.511
2022-05-31 2:00:00,0.0,6.859
2022-05-31 3:00:00,0.0,6.864
2022-05-31 4:00:00,0.0,6.904
2022-05-31 5:00:00,0.0,7.31
2022-05-31 6:00:00,1.477,8.434
2022-05-31 7:00:00,4.185,10.69
2022-05-31 8:00:00,10.68,13.483
2022-05-31 9:00:00,12.801,15.298
2022-05-31 10:00:00,12.11,15.321
2022-05-31 11:00:00,16.477,15.273
2022-05-31 12:00:00,14.358,14.707
2022-05-31 13:00:00,20.107,14.454
2022-05-31 14:00:00,10.31,14.332
2022-05-31 15:00:00,10.632,14.092
2022-05-31 16:00:00,8.909,13.741
2022-05-31 17:00:00,6.817,12.793
2022-05-31 18:00:00,3.384,11.505
2022-05-31 19:00:00,1.248,9.997
2022-05-31 20:00:00,1.002,8.397
2022-05-31 21:00:00,0.0,7.319
2022-05-31 22:00:00,0.0,6.857
2022-05-31 23:00:00,0.0,6.961
