date,Production(W),Consumption(W)
2022-09-28 0:00:00,0.0,8.649
2022-09-28 1:00:00,0.0,8.66
2022-09-28 2:00:00,0.0,8.504
2022-09-28 3:00:00,0.0,8.294
2022-09-28 4:00:00,0.0,7.849
2022-09-28 5:00:00,0.0,7.333
2022-09-28 6:00:00,0.0,7.621
2022-09-28 7:00:00,0.0,8.313
2022-09-28 8:00:00,0.0,9.255
2022-09-28 9:00:00,0.0,9.707
2022-09-28 10:00:00,0.0,9.202
2022-09-28 11:00:00,0.0,8.384
2022-09-28 12:00:00,0.0,7.932
2022-09-28 13:00:00,0.0,7.752
2022-09-28 14:00:00,0.0,7.621
2022-09-28 15:00:00,0.0,8.019
2022-09-28 16:00:00,0.0,8.178
2022-09-28 17:00:00,3.732,7.766
2022-09-28 18:00:00,1.244,8.814
2022-09-28 19:00:00,0.0,9.584
2022-09-28 20:00:00,0.0,9.868
2022-09-28 21:00:00,0.0,9.037
2022-09-28 22:00:00,0.0,8.078
2022-09-28 23:00:00,0.0,8.207
