date,Production(KWh),Consumption(KWh)
2023-10-22 0:00:00,0.0,6.9
2023-10-22 1:00:00,0.0,6.75
2023-10-22 2:00:00,0.0,6.94
2023-10-22 3:00:00,0.0,6.89
2023-10-22 4:00:00,0.0,7.16
2023-10-22 5:00:00,0.0,6.79
2023-10-22 6:00:00,0.0,6.85
2023-10-22 7:00:00,0.21,6.55
2023-10-22 8:00:00,7.99,6.68
2023-10-22 9:00:00,26.65,4.88
2023-10-22 10:00:00,35.92,6.85
2023-10-22 11:00:00,40.79,6.69
2023-10-22 12:00:00,42.61,6.66
2023-10-22 13:00:00,41.81,6.89
2023-10-22 14:00:00,38.03,4.9
2023-10-22 15:00:00,30.09,6.73
2023-10-22 16:00:00,18.23,6.61
2023-10-22 17:00:00,4.92,6.95
2023-10-22 18:00:00,0.16,6.37
2023-10-22 19:00:00,0.0,6.74
2023-10-22 20:00:00,0.0,6.77
2023-10-22 21:00:00,0.0,6.8
2023-10-22 22:00:00,0.0,6.84
2023-10-22 23:00:00,0.0,6.12
