date,Production(KWh),Consumption(KWh)
2023-11-22 0:00:00,0.0,11.02
2023-11-22 1:00:00,0.0,10.67
2023-11-22 2:00:00,0.0,8.69
2023-11-22 3:00:00,0.0,6.7
2023-11-22 4:00:00,0.0,6.58
2023-11-22 5:00:00,0.0,6.45
2023-11-22 6:00:00,0.0,6.62
2023-11-22 7:00:00,0.0,6.79
2023-11-22 8:00:00,1.03,6.63
2023-11-22 9:00:00,2.21,6.47
2023-11-22 10:00:00,3.77,6.31
2023-11-22 11:00:00,3.87,6.43
2023-11-22 12:00:00,1.92,6.55
2023-11-22 13:00:00,4.63,6.45
2023-11-22 14:00:00,3.12,6.32
2023-11-22 15:00:00,2.13,14.89
2023-11-22 16:00:00,0.37,13.42
2023-11-22 17:00:00,0.0,11.94
2023-11-22 18:00:00,0.0,13.17
2023-11-22 19:00:00,0.0,12.36
2023-11-22 20:00:00,0.0,12.18
2023-11-22 21:00:00,0.0,11.99
2023-11-22 22:00:00,0.0,11.74
2023-11-22 23:00:00,0.0,11.89
