date,Production(KWh),Consumption(KWh)
2023-10-29 0:00:00,0.0,6.65
2023-10-29 1:00:00,0.0,6.76
2023-10-29 2:00:00,0.0,6.77
2023-10-29 3:00:00,0.0,6.8
2023-10-29 4:00:00,0.0,6.77
2023-10-29 5:00:00,0.0,6.74
2023-10-29 6:00:00,0.0,4.95
2023-10-29 7:00:00,0.07,4.94
2023-10-29 8:00:00,4.35,6.92
2023-10-29 9:00:00,22.88,8.9
2023-10-29 10:00:00,33.93,6.39
2023-10-29 11:00:00,39.52,5.86
2023-10-29 12:00:00,41.57,5.86
2023-10-29 13:00:00,40.76,7.0
2023-10-29 14:00:00,37.57,6.87
2023-10-29 15:00:00,30.15,6.75
2023-10-29 16:00:00,18.66,7.08
2023-10-29 17:00:00,4.27,6.79
2023-10-29 18:00:00,0.0,6.05
2023-10-29 19:00:00,0.0,4.94
2023-10-29 20:00:00,0.0,5.89
2023-10-29 21:00:00,0.0,6.71
2023-10-29 22:00:00,0.0,6.92
2023-10-29 23:00:00,0.0,6.3
